gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
SNAP23,0.968857142857143,8.473,4.43333042283189,0.000504649869000971,0.0350205368409249,0.0634444781096715
ELFN2,-0.832714285714286,5.88664285714286,-4.42005444584432,0.000518084249293182,0.0350205368409249,0.0392390657777861
ZNF385B,-1.933,6.37778571428571,-4.41429739711077,0.000524023393878323,0.0350205368409249,0.0287367441842603
HBP1,0.828142857142857,7.44821428571429,4.40984786885103,0.000528661426371633,0.0350205368409249,0.0206172882283902
VWA3B,1.08085714285714,4.32528571428571,4.40033447500101,0.000538719472566284,0.0350205368409249,0.00325040140812227
STARD7,0.600285714285714,9.453,4.39770104648372,0.000541538161397084,0.0350205368409249,-0.00155863735354789
KCNE4,1.57728571428571,6.11307142857143,4.39616491197453,0.000543189334054496,0.0350205368409249,-0.00436418315254539
CDH8,-1.40457142857143,7.23042857142857,-4.39468027976147,0.000544790048155686,0.0350205368409249,-0.00707589885153137
CA2,1.08514285714286,9.524,4.39409008510169,0.00054542773097904,0.0350205368409249,-0.00815396658420653
CA4,-0.757142857142858,5.18428571428571,-4.39364241859298,0.000545911927418468,0.0350205368409249,-0.00897171200506541
DLGAP3,-2.062,5.55485714285714,-4.3927567784649,0.000546871133963221,0.0350205368409249,-0.0105895579521675
FANCC,0.918714285714285,4.58635714285714,4.38931854423228,0.000550611356962632,0.0350205368409249,-0.0168711297966491
HEY2,0.997428571428571,7.29857142857143,4.38862377777711,0.000551370322989129,0.0350205368409249,-0.018140599353452
INVS,0.699428571428571,7.55528571428572,4.38732780315556,0.000552788916202069,0.0350205368409249,-0.0205087224278842
ANXA5,0.683857142857143,9.54921428571429,4.38461829391761,0.000555766875107502,0.0350205368409249,-0.025460342124803
KCNB2,-1.73428571428571,4.57542857142857,-4.38461399613524,0.000555771611728849,0.0350205368409249,-0.0254681969068642
STAG1,0.682857142857141,6.44085714285714,4.38279551556095,0.00055777948825835,0.0350205368409249,-0.0287918873654505
HMP19,-2.23942857142857,7.65928571428571,-4.37761917659304,0.000563535712737727,0.0350205368409249,-0.0382546854194032
ITGB5,0.948142857142856,7.6285,4.37471930079386,0.000566786999255839,0.0350205368409249,-0.0435571047064052
SCN2B,-2.02614285714286,6.8855,-4.3731840494242,0.000568516064142626,0.0350205368409249,-0.0463646561306028
PRMT8,-1.57628571428572,4.70171428571429,-4.37233430902831,0.000569475398620456,0.0350205368409249,-0.0479186998985774
CEP68,-0.717142857142858,7.00614285714286,-4.3673512302028,0.000575134619137202,0.0350205368409249,-0.0570334530097751
RIMS1,-1.89714285714286,6.76585714285714,-4.35557377811726,0.000588740111278399,0.0351338550346588,-0.0785860231363262
