gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
NPTX2,-0.809301607349764,11.1676655683949,-3.65430374473309,0.000734845877765032,0.211866441810433,-0.546068928100072
DYNC1I1,-0.8131107914437,11.5607563956074,-3.63952429542376,0.000767250697005093,0.211866441810433,-0.581305456508871
MCCC1,1.00644064864517,9.21867774685979,3.63300780686495,0.000781971543901562,0.211866441810433,-0.596822249261198
ARHGEF17,1.56065597000589,8.32220014362307,3.62866228991077,0.000791938819082123,0.211866441810433,-0.607162927297133
ZNF711,-0.902810143044213,10.0077577818451,-3.59934124541047,0.000862458630347869,0.211866441810433,-0.676794663710607
BASP1,-0.603387670738697,14.6832684010861,-3.58514328193111,0.000898739259191982,0.211866441810433,-0.710422652841716
MAP3K9,-0.592782869858363,11.1718747888578,-3.57925229531008,0.000914219439359608,0.211866441810433,-0.724358179495764
LDHA,-0.649184598515152,12.5012318211779,-3.55596788846917,0.000977950514248826,0.211866441810433,-0.779338569370106
BEX2,-0.833584270532495,11.5260995132088,-3.55051480893666,0.000993481161736453,0.211866441810433,-0.792191315005588
LMBRD2,-0.615337045001065,11.2256243589757,-3.52104233582634,0.00108160350261678,0.211866441810433,-0.861501552339349
FXYD7,1.31415840255944,7.85732232937992,3.50510985992014,0.00113231500379628,0.211866441810433,-0.898859297113256
GPNMB,0.703504529827658,11.2544108360718,3.4877743864035,0.00119007938300795,0.211866441810433,-0.939417324137064
CDK14,-0.641986333772503,12.4358346776695,-3.48700651397149,0.00119270227184399,0.211866441810433,-0.94121166492431
IGFBP7,0.739619809937496,12.296392038328,3.46635998728484,0.00126533869227209,0.211866441810433,-0.98938817063087
THBS4,1.22994969133474,8.53492630831058,3.46591242334742,0.00126695922648214,0.211866441810433,-0.990431019333099
CNKSR2,-0.671914169569988,11.7165217285165,-3.4604852644909,0.00128676861213237,0.211866441810433,-1.00307152141849
BHLHE40,0.919521936218182,9.89997873629367,3.45848721102091,0.00129413599389588,0.211866441810433,-1.00772285994177
ATP6V1D,-0.600289748663486,12.431610830977,-3.45638380936192,0.00130193543798631,0.211866441810433,-1.01261806292014
CRYM,-0.766263536834433,11.2778785443852,-3.44785502213558,0.00133402374534713,0.211866441810433,-1.0324523941047
NCALD,-0.736271960131544,10.2538072859304,-3.43421967514891,0.00138690183437813,0.211866441810433,-1.0641136999944
GDPD2,1.44166207799812,7.45489538031203,3.43102355210183,0.00139958333466201,0.211866441810433,-1.07152638585301
TYROBP,1.43677239575046,8.26751697506891,3.4201112269421,0.00144372171419301,0.211866441810433,-1.09680995690502
JAKMIP3,0.738491232122249,10.0377728447406,3.41911918595905,0.00144779966589814,0.211866441810433,-1.0991065578723
LITAF,0.620636709262295,10.4263281469435,3.41639544094164,0.001459052764321,0.211866441810433,-1.10541043828578
ST6GALNAC5,-0.680736147044286,10.8678317082213,-3.39045531940104,0.00157049530506798,0.211866441810433,-1.16532387714142
YWHAG,-0.588692280768133,14.2378873525893,-3.38944868121843,0.00157497977304549,0.211866441810433,-1.16764438271725
LDLRAP1,0.644118443639352,10.9359869310666,3.38726407073458,0.00158475407798233,0.211866441810433,-1.1726791877821
INPP5F,-0.893340098219704,11.6228022462775,-3.38726072258731,0.00158476910249162,0.211866441810433,-1.17268690292875
NRIP3,-0.684491136091849,12.7753255379433,-3.38469699500957,0.00159631360372299,0.211866441810433,-1.17859340612448
TEF,0.813975230114652,9.38562742349644,3.38278229273297,0.00160498785565229,0.211866441810433,-1.18300319934105
