"",all_results,benchmark
lu_adc_GSE123902_GSM3516670_164761064295667,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_164761064590699,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_164769532927220,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_164818777696563,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_164818790009629,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_164818809142699,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165164910501149,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_165164957223196,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_165188413802804,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165232422075691,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165232449350883,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165327850626397,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165327865310491,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165385713872115,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165738974174636,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165738987511147,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165739005693363,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_165741403200347,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165851883256622,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165858413763317,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165858441018587,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165860307262260,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_165945535785180,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165945548327341,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_165946219686196,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_166332067954077,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_166332082318052,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_166332095477662,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_166351441640238,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169027845375926,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169158156336435,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169158183373606,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_169158202768174,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169572486507814,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169572513475894,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169572513770412,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169579780422067,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169793542875435,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169793543064486,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169793589209947,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169794751387358,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_169794778352484,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_169795602536870,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170137186392884,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_170180373273396,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_170180373859741,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170181075627315,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170199732607387,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170258473346974,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170258473805614,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170258500307750,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_170265184257845,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_170265184456044,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170265199466715,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170265211955446,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170265230890716,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170268002990900,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170268017782004,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170276754476387,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170327488284523,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170344418531109,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170660098693852,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170745979423469,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170745979624283,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170798565514603,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170877888609078,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170877888645542,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_170877915449692,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191026815428323,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_191026833837365,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191210531960621,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191210532260582,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191215646984932,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191226664930718,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191553887951205,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191576423741300,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191576424435118,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191576424540443,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191645397244636,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191645411628835,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191645443864430,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_191708928895325,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191760437000950,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191774111686059,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_191774158673708,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192101764721374,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_192180120677227,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_192255462919517,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192325895482140,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192653640525550,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192653655989470,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_192653668277603,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192653687110941,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_192678114245420,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_192718870603630,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192729622468317,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192729654676836,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192745863002477,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192745863264173,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_192747056880413,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_192747083778477,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_192747102394653,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195426042177771,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195426069727643,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_195426088863667,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195562300632307,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195562300922219,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195606430574957,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195606445255395,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_195606458592091,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195615871909219,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195615872179446,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_195615872473334,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195623369758628,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_195623388310883,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195625772833691,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_195625785150174,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_195958618417443,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195958645315869,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_195958664259419,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_195967089031093,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_195967101028277,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_196043605691678,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_196043623815988,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_196113283639518,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_196163864324828,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_196174305998638,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_196174333761764,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_196174351874398,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_196180748647347,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_196527716428083,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_196527747427678,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_196638177683380,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_196715498821342,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_197058309773172,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_197068866866539,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_197145236821787,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_197145264315110,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_197185797778731,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_197188201114550,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_197213581371299,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_197256786667371,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_197256799283547,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_199865979750259,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_199865991583980,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_199934595951451,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_199934595980069,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_200348209211683,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_200416674404061,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_200416706116508,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_200426591737565,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_200511148997365,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_200511195405622,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_200562838203614,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_200562850842867,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_200563789581659,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_200922554320734,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201114472889627,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201465586181875,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_201465598469990,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201474310335717,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201474323405620,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201474341722397,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201474342053732,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201523599367534,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201585876716893,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201595521288934,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201595521527029,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_201670702258997,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204213438081444,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204351804398900,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204358232431917,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204358232521947,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_204403329092404,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204403343837485,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204403356948196,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204427112704755,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_204756724901741,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204756738791285,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204756751898396,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_204762093672859,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204762108087028,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204765449010100,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_204765494426870,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204816899763445,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204825324305131,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204825324838302,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_204882398832997,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_204911358433524,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_204959707683571,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_205381642413877,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_205381656570604,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_205381688838939,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_205511445400374,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_205511458245428,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_205518946810796,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_205518947150748,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_205518993247142,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_205527670802781,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_205870194440556,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_205922719915299,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226265786144502,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226265832802029,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226273451264366,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226273483242222,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_226283249876254,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226283261737820,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_226394635360155,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226394650110235,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_226394650330988,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226822434019611,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_226829501061877,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_226829528395164,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226874732235613,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226874747152755,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226874778576630,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226883214989598,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226901456173494,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226901456178021,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226949786921829,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226953384319340,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226953398999453,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226953411094956,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226953429937571,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_226970322524510,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227284916492508,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227284929100525,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227357111052133,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227357125929381,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227357138508078,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_227357157373683,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227363599605020,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_227364224330996,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227364239469918,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227516844198748,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_227846617709412,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227846648948588,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227853877861686,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_227903422746013,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227930503560555,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227930515852070,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227973465533358,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_227973465589611,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227975317343646,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_227975332489459,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227975345060653,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_227990484182939,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_227990530644276,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227991450737460,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_227991470361947,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_228042070149021,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230592309315508,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230592341498587,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230654438140187,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230654452586222,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_230732701264179,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230732713810205,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230749731936163,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230749759499180,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230799393311142,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230799438932276,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230799439481116,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230800360127347,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230800378513843,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230807862954414,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_230809071402356,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_230809084222252,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_230809102629212,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231270793045741,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231270811614494,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231270811818795,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231291315187052,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231291315476909,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231291315677427,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231291328056164,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231365403692260,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231366208674740,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231366209222901,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231692879904158,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231692880529782,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_231692895152564,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_231692907203301,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231711832725750,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231711851530590,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231754903468779,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231754916096741,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_231754934905691,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231822803027828,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231822817356574,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_231822849076059,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231890226657565,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231890226956597,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231891388460333,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_231897697007454,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231897742587766,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_231900112407451,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_231907643049843,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232261709318062,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_232261710101877,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232261722757366,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_232311401659627,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232311401900395,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_232318617741542,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_232318630578925,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232318631102811,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_232321065346907,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_232328294688483,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232330326858091,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232438997048621,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232439011764645,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_232439024048556,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232449748461798,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232449749202869,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_232449761012646,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_234992247987421,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235000944519003,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_235000959232286,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235069825825142,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235069844646251,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235070737561443,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235070783936925,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235122023422180,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235122055039917,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_235189010873123,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_235198513532204,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235198527724268,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235199364217262,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235199364717411,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235214350436253,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235214377773788,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235214396844836,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235533433002788,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235550834285995,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235550861638939,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235559305205476,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_235559318107996,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_235601999051507,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235602017467828,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235678475369909,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_235678490572717,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_235678502669659,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_235678522300827,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235697696623331,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235697714943731,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235737680341278,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_235763078912796,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_236082068871469,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236167162391332,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236167208843485,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236170008520998,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236176840743732,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236177497155483,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236177524471654,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236177542995310,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_236288388328739,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236288406841062,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_236633971418862,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236639623493933,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236639654964011,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236650092222254,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236650123880804,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236650124397867,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_236768101067038,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236785396246884,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236785415900507,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_236846721480548,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_236846734063515,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239382617013030,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239391502358966,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239407446841579,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_239407492884902,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_239408803404574,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239408803953003,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239448263612133,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239448295401820,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239458061539550,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239458073885094,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239468515642651,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239475375917485,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_239477239699165,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239477240543580,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239932668537133,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_239932687182172,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_240001494702821,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240001521933725,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240094641768357,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240094668835684,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_240136812910828,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240136813132150,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240136832597235,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_240154786093475,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240161228246372,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240482277514676,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240490718575403,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240490732480748,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_240498414901021,TRUE,TRUE
lu_adc_GSE123902_GSM3516670_240617715263838,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240617734458803,TRUE,FALSE
lu_adc_GSE123902_GSM3516670_240634626763678,TRUE,FALSE
