"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
UAP1,1.07675913323962e-52,-1.4279826368737,0.09,0.533,1.31698409586538e-48
MARCH6,1.18222969169375e-52,-0.83921517942478,0.139,0.651,1.44598513591063e-48
ADSS,1.20627640116458e-52,-1.15650363789271,0.117,0.597,1.4753966662644e-48
LUC7L2,1.23987945939155e-52,-1.16228392330441,0.089,0.527,1.51649656678181e-48
PRKDC,1.27084154766553e-52,-1.36121814134535,0.112,0.585,1.55436629694971e-48
METTL5,1.2867093623774e-52,-0.981520599123111,0.101,0.565,1.5737742211238e-48
TP53I13,1.78311306376622e-52,-1.18874471978929,0.101,0.568,2.18092558829246e-48
COA5,2.02800074326996e-52,-1.35295146237484,0.08,0.51,2.48044770909349e-48
PPA1,2.38521641893219e-52,-1.1298204829133,0.295,0.856,2.91735820199596e-48
MDH1,3.10640867060055e-52,-1.32439959931686,0.132,0.622,3.79944844501154e-48
DMAC1,3.58844906180141e-52,-0.96883795305066,0.197,0.769,4.3890320474893e-48
RAB10,4.19166937822523e-52,-1.06206822056823,0.195,0.746,5.12683081650728e-48
UCP2,4.33718113857878e-52,-1.17530747613504,0.122,0.602,5.30480625059571e-48
TMEM205,4.39105160462878e-52,-1.20365726735472,0.181,0.72,5.37069521762146e-48
PTS,4.61406302243832e-52,-1.10996376391771,0.123,0.602,5.6434604827443e-48
MRFAP1,4.83181046605259e-52,-1.05434347783281,0.24,0.821,5.90978738102892e-48
RPA3,5.80394422794959e-52,-1.08160739331084,0.147,0.66,7.09880418520514e-48
HSPD1,5.88399685594652e-52,-1.13907045378135,0.302,0.888,7.19671655450819e-48
GIPC1,7.35691916903558e-52,-0.964214696613914,0.093,0.545,8.99824783564742e-48
GDE1,7.59229495249655e-52,-0.901338226758149,0.097,0.55,9.28613595639854e-48
ACLY,7.76739755084284e-52,-1.25850917132947,0.095,0.539,9.50030394443588e-48
MCRIP1,8.05460155183095e-52,-1.17927832665692,0.178,0.709,9.85158315804444e-48
HNRNPR,8.15441037224041e-52,-1.03521220169939,0.188,0.738,9.97365932628724e-48
EMC4,1.18261040786838e-51,-1.1710306719015,0.163,0.677,1.44645078986382e-47
RNF10,1.35160895080528e-51,-1.2284150135285,0.107,0.568,1.65315290772993e-47
PPP4C,1.78416442932541e-51,-1.1551729660018,0.217,0.761,2.18221151350792e-47
