gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ADCK5,0.583787355338992,8.32087827428451,2.4148061381093,0.0162445424236461,0.13612481211555,-3.36752696046444
OPN3,-0.650763372136434,8.97357614938028,-2.38048596579074,0.0178128484238948,0.14225109854067,-3.44493230602136
SPDEF,-0.719237764914591,9.60734339668732,-2.37799269469258,0.0179318077004755,0.142522301969579,-3.45051385061076
STON1,-0.599805110322401,7.4037944103493,-2.36058944296131,0.018781791218158,0.145593338195461,-3.48931589380745
PDE7B,-0.683332807502742,8.98910748009014,-2.3413221880191,0.0197639054549495,0.149706465008715,-3.531952081159
GREB1,-0.58531977061763,9.43598580199437,-2.34099863231548,0.0197807755705072,0.149706465008715,-3.53266518359111
NOVA1,-0.591310912197942,10.1618587047577,-2.33425274733825,0.0201353917331332,0.150965819575827,-3.54751107485328
DLL3,0.811603835093248,9.53833616212958,2.31139291235577,0.0213788397571959,0.155360924314332,-3.59751081641085
FAM19A5,-0.603156532605127,9.47975331117183,-2.21629397754575,0.0272999687128563,0.176664204044981,-3.8003896713355
FST,-0.699396916973359,8.34034933633521,-2.1782582811979,0.0300392391922339,0.186246703395273,-3.87921490400471
MACROD1,0.596164067239829,8.3136650395493,2.14560213339373,0.032577239304858,0.194525961316778,-3.94583253890765
KRT14,-0.687128501876551,10.7268494686789,-2.13684574314886,0.0332883569695051,0.196542082127533,-3.96352881405111
SERP2,-0.633010058985285,9.11654449126761,-2.12917025235616,0.0339226234950319,0.199021665776232,-3.97898268802869
OSBPL5,-0.608642440368327,7.64170719944789,-2.07402555348223,0.0387918034661782,0.213308172216302,-4.08841816030123
CA9,-0.67200495205896,10.5348911796028,-2.02154459639755,0.0439675119464402,0.227674905890212,-4.18996613509479
CRABP1,0.612535001861259,8.53359211742817,2.0190235585965,0.0442302201755924,0.228684349431505,-4.1947802706656
