screen_method,pathway,pval,padj,log2err,ES,NES,size,leadingEdge,dataset,tumor
scAB,UNFOLDED_PROTEIN_RESPONSE,1,1,0.199915231309662,0.118461063315342,0.615725202782517,78,"PSAT1, CKS1B, XBP1, LSM4, PAIP1, YIF1A, ALDH18A1, ASNS, EXOSC4, MTHFD2, KIF5B, IMP3, DKC1, NHP2, CEBPG, PDIA5, BANF1, SRPRB, EXOSC5, WFS1, KDELR3, SDAD1, SERP1, PREB, GEMIN4",survival_her2_GSE162228_merged_seurat,brca_her2
scAB,INTERFERON_GAMMA_RESPONSE,2.7155371956855e-22,6.5172892696452e-21,1.22105375677186,-0.681925066650262,-2.34003290793307,168,"CD69, GZMA, STAT4, ZBP1, IL2RB, ITGB7, SLAMF7, CD38, PTGS2, ST8SIA4, IRF4, CCL5, LCP2, TNFAIP3, IL10RA, IRF8, CSF2RB, PIM1, SAMD9L, EPSTI1, TXNIP, XAF1, FGL2, ISG20, NLRC5, CD86, RSAD2, CMPK2, IFITM2, MX2, HLA-DQA1, CFH, IL4R, UPP1, VCAM1, CCL2, CASP1, IFI35, FAS, SAMHD1, FPR1, PTPN6, IL18BP, IFI44L, GBP4, HLA-DRB1, SOCS1, FCGR1A, NFKBIA, PARP12, VAMP5, BTG1, CD74, IL15, C1S, PDE4B, CXCL11, CIITA, PELI1, IRF9, C1R, OASL, SERPING1, ICAM1, CD40, MX1, SP110, CDKN1A, IFI30, LATS2, PSMB9, RTP4, HLA-DMA, HELZ2, B2M, IFI44, IRF2, CASP4, HERC6, HLA-A, IFNAR2, IFIT3, HLA-B, PTPN1, TNFAIP2, IRF1, PLSCR1, MVP, DDX60, ISG15, PARP14, IFIT1, SECTM1, NFKB1, TRIM21, SOD2, BANK1, CXCL10, RAPGEF6, IFIT2, RNF213",survival_her2_GSE162228_merged_seurat,brca_her2
scAB,TGF_BETA_SIGNALING,0.0608108108108108,0.112266112266112,0.191892240384838,-0.469519021853783,-1.4474270894495,42,"SERPINE1, TGFB1, ENG, LTBP2, THBS1, PPP1R15A, RAB31, CDKN1C, ID3, SKI, SMAD7, SKIL, JUNB, WWTR1, SMURF1, NCOR2, SMAD3, KLF10, SPTBN1, APC",survival_her2_GSE162228_merged_seurat,brca_her2
scAB,INTERFERON_ALPHA_RESPONSE,2.15581666806734e-10,1.03479200067232e-09,0.826657301178302,-0.661727101838438,-2.17922325704627,84,"SELL, SAMD9L, EPSTI1, TXNIP, SAMD9, ISG20, RSAD2, CMPK2, IFITM2, CCRL2, IL4R, TMEM140, CASP1, IFI35, IFI44L, GBP4, PARP12, CD74, IL15, C1S, CXCL11, ELF1, IRF9, OASL, MX1, SP110, IFI30, PSMB9, RTP4, HELZ2, GBP2, UBA7, B2M, IFI44, IRF2, PROCR, HERC6, IFIT3, IRF1, PLSCR1, DDX60, LPAR6, ISG15, PARP14, CSF1, HLA-C, TRIM21, NCOA7, CXCL10, IFIT2",survival_her2_GSE162228_merged_seurat,brca_her2
scAB,HYPOXIA,0.000171655481348231,0.000514966444044693,0.518848077743792,-0.47952239558883,-1.63797353683194,142,"ETS1, CXCR4, PLAC8, SERPINE1, TNFAIP3, SLC2A3, PIM1, ISG20, S100A4, AKAP12, IGFBP3, CAV1, SLC6A6, AMPD3, PFKFB3, RORA, HMOX1, PAM, NR3C1, TGM2, PLAUR, BTG1, TPST2, TGFBI, FOSL2, RBPJ, IRS2, NFIL3, NDRG1, CDKN1A, PPP1R15A, DCN, HS3ST1, DUSP1, CDKN1C, ENO2, CAVIN1, PDK1, LXN, BGN, ANGPTL4, COL5A1, TIPARP, CAVIN3, KLF7, PNRC1, IDS, SDC3, GLRX, RRAGD, ZFP36, LOX, PLIN2, PHKG1, KLF6, SCARB1, ZNF292, NDST2, FOS",survival_her2_GSE162228_merged_seurat,brca_her2
scAB,UV_RESPONSE_UP,0.332304526748971,0.443072702331962,0.066132620475844,-0.32315901586311,-1.08464960523072,109,"RASGRP1, LYN, GPX3, ARRB2, HMOX1, CXCL2, NFKBIA, CCND3, BTG1, GLS, HLA-F, GAL, ICAM1, RAB27A, MMP14, CDKN1C, ENO2, MGAT1, IRF1, BTG3, SOD2, FOSB, TUBA4A, HSPA13, CDKN2B, NUP58, JUNB, FOS, SHOX2, TAP1, NR4A1, CREG1, DNAJB1, TGFBRAP1",survival_her2_GSE162228_merged_seurat,brca_her2
scAB,MTORC1_SIGNALING,,,,0.190210820686825,,160,"FADS2, SCD, TRIB3, G6PD, PSPH, AK4, VLDLR, PSAT1, SRD5A1, DHCR7, HMGCS1, SQLE, EBP, DHCR24, SLC37A4, CD9, PHGDH, HMBS, ME1, MTHFD2L, XBP1, RRM2, GOT1, MLLT11, ACSL3, UNG, PSMG1, TMEM97, PPA1, GMPS, LDHA, SLC7A11, ELOVL5, LDLR, ASNS, IDI1, PLK1, TM7SF2, ALDOA, CCNF, PRDX1, CYP51A1, PGM1, ABCF2, TPI1, HMGCR, PIK3R3, CCT6A, RAB1A, MTHFD2, PSMD12, TOMM40, PGK1, IDH1, TUBG1, ATP6V1D, ACACA, ACLY, SORD, HSPE1, CACYBP, DHFR, EEF1E1, MCM2, ELOVL6, SERP1, SLC2A1, QDPR, GPI, PNO1, SC5D, PSMC2, EGLN3, HSPD1, RDH11",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,MYC_TARGETS_V1,0.333333333333333,0.429824561403509,0.0650877566917313,-0.262879340369588,-1.0693878033293,175,"CCT5, HDDC2, VDAC3, PABPC4, TCP1, POLD2, MRPL9, TARDBP, AP3S1, IMPDH2, TOMM70, SRSF1, EIF3B, DHX15, RANBP1, GOT2, MAD2L1, TYMS, NOP16, UBA2, RRM1, MCM4, CCT2, PSMD1, EXOSC7, SRM",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,MYC_TARGETS_V2,0.251106194690265,0.361888339406559,0.0843144320642653,-0.323658883652301,-1.15877623255675,52,"DCTPP1, WDR74, NDUFAF4, SORD, EXOSC5, NOP16, PES1, GRWD1, MCM4, TMEM97, RABEPK, PPAN, MRTO4, SRM, IMP4, PUS1, TFB2M, AIMP2, SUPV3L1, RRP9, SLC19A1, BYSL",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,ESTROGEN_RESPONSE_EARLY,1.44624501376911e-06,1.41732011349373e-05,0.643551836150722,-0.433049514960146,-1.76042762125387,176,"AR, ELF3, TFF1, HES1, IGFBP4, PRSS23, FKBP4, CA12, DHRS2, AKAP1, FASN, CCND1, MUC1, KLF10, CXCL12, PDLIM3, MAST4, TPD52L1, XBP1, MED24, MYB, FDFT1, GFRA1, TTC39A, MLPH, ABLIM1, DYNLT3, ELOVL2, GJA1, INHBB, CLIC3, DHRS3, TFF3, RAB17, RASGRP1, KRT8, KRT18, TBC1D30, THSD4, STC2, PODXL, LAD1, FARP1, KLK10, IL6ST, NBL1, SLC16A1, GREB1, FHL2, TFAP2C, MSMB, CANT1, WWC1, MYOF, TPBG, RHOD, NPY1R, SIAH2, CLDN7, KRT19, WFS1, PDZK1, KAZN, CISH, PEX11A, SULT2B1, MAPT, ABHD2, TMEM164, SLC1A1, REEP1, JAK2, ENDOD1, INPP5F, SLC19A2, SH3BP5, ELOVL5, ESRP2, NRIP1, PTGES, OVOL2, TSKU, PPIF, SEC14L2, TJP3",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,EPITHELIAL_MESENCHYMAL_TRANSITION,3.96370215154329e-20,1.94221405425621e-18,1.16017957183021,-0.591127493688312,-2.39342078596744,160,"COL1A1, COL3A1, SPARC, DCN, TAGLN, CTHRC1, POSTN, LUM, TIMP3, ACTA2, COL6A2, COL6A3, MGP, IGFBP2, MYL9, NNMT, MMP2, COL5A2, CALD1, IGFBP4, SFRP4, CXCL8, HTRA1, PLAUR, FBLN1, COL1A2, THY1, THBS2, PCOLCE, FSTL1, COL4A1, COL12A1, PMP22, COL4A2, THBS1, TPM2, FBN1, ITGB5, COMP, CXCL12, COL5A1, MFAP5, PDGFRB, SFRP1, FBLN2, COL11A1, PRRX1, TGFBI, MXRA5, CDH11, IGFBP3, GJA1, CD59, LOXL1, ECM1, SERPINE2, PLOD1, CAP2, ELN, SDC4, PDLIM4, LAMC1, TNFRSF12A, ADAM12, QSOX1, FAP, DKK1, PMEPA1, EFEMP2, DPYSL3, MEST, TNC, ITGA2",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,INFLAMMATORY_RESPONSE,0.958290946083418,0.958290946083418,0.0114177828322783,-0.171557101603777,-0.68797523984527,129,"CXCL8, RGS16, PLAUR, IL1B, LDLR, ICAM1, RELA, CX3CL1, SLC11A2, CCL20, CXCL11, P2RX4, MXD1, AHR, KIF1B, RASGRP1, TNFSF10, HBEGF, PTGER4",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,ESTROGEN_RESPONSE_LATE,3.23716084705553e-07,5.28736271685737e-06,0.674962860011025,-0.447843514454529,-1.81327714884018,160,"CXCL14, TFF1, IGFBP4, PRSS23, LTF, EMP2, CAV1, BATF, KLK11, FKBP4, CA12, ETFB, DHRS2, LLGL2, CCND1, CPE, CXCL12, PDLIM3, MOCS2, BTG3, DNAJC12, CKB, TPD52L1, CDH1, MAPK13, XBP1, MYB, FDFT1, GALE, TOP2A, SLC29A1, DYNLT3, DLG5, SORD, CLIC3, TFF3, MDK, ASS1, IMPA2, FARP1, KLK10, S100A9, IL6ST, LSR, NBL1, SLC16A1, PLXNB1, TFAP2C, MEST, MYOF, TPBG, NPY1R, SIAH2, METTL3, ALDH3A2, ZFP36, KRT19, WFS1, PDZK1, GINS2, CISH, ATP2B4, COX6C, SULT2B1, MAPT, HMGCS2, ABHD2, SLC2A8, JAK2, CD9",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,ANDROGEN_RESPONSE,0.0211645378044668,0.057614575134382,0.352487857583619,-0.375827456644748,-1.4577022197706,92,"AZGP1, LMAN1, HMGCS1, SPDEF, PDLIM5, UBE2J1, CCND1, TSC22D1, ACTN1, SRP19, SORD, PLPP1, SPCS3, RPS6KA3, CDK6, KRT8, ADAMTS1, GUCY1A1, PMEPA1, DHCR24, SRF, GSR, HPGD, CENPN, INSIG1, KRT19, SELENOP, ABHD2, PGM3, AKAP12, INPP4B, ELOVL5, FADS1, LIFR, ZMIZ1, ELK4",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,KRAS_SIGNALING_DN,0.631578947368421,0.687719298245614,0.237793834423688,0.176784786906506,0.928490260510942,76,"STAG3, SNN, SLC16A7, ASB7, IFNG, SPHK2, YPEL1, GAMT, IFI44L, SIDT1, DTNB, THNSL2, SGK1, MX1, ZBTB16, NR4A2, CCDC106, BARD1, SKIL, PTPRJ",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,UV_RESPONSE_DN,0.00018179456322864,0.000890793359820335,0.518848077743792,-0.42114118130336,-1.68364198563116,121,"COL1A1, COL3A1, IGFBP5, COL5A2, COL1A2, CAV1, SPOP, PDLIM5, PMP22, KCNMA1, PHF3, RBPMS, LDLR, RND3, PDGFRB, MAP1B, COL11A1, CITED2, RASA2, PIK3R3, GJA1, TFPI, ICA1, MAPK14, CAP2, LAMC1, APBB2, PIAS3, SIPA1L1, ERBB2, MTA1, FHL2, LTBP1, SYNJ2, INSIG1, TOGARAM1, NFIB, SMAD3, BMPR1A, ARHGEF9, FBLN5, ATP2B4, TGFBR3, F3, CDC42BPA, DBP, TENT4A, TJP1, CDKN1B, INPP4B, BCKDHB, ZMIZ1, AGGF1, VLDLR, PLCB4, EFEMP1, ACVR2A, VAV2, SDC2, ATRN, DLC1",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,E2F_TARGETS,0.811301715438951,0.845825192691672,0.0225842720346634,-0.210194620408818,-0.857637182150132,183,"DCTPP1, KIF22, RBBP7, WEE1, PTTG1, SMC4, POLD2, BIRC5, CSE1L, SRSF1, TOP2A, TFRC, CNOT9, CKS1B, RANBP1, MAD2L1, RPA1, TP53, HMGB3, CDKN3, RAD1, ASF1A, EZH2, CDK1, PPP1R8, MKI67, RRM2, MCM4, CENPM, PAICS, LMNB1, TUBG1, PMS2, CCNB2, MSH2, MLH1, CDKN1B, HUS1, JPT1, POP7, PRIM2, NUP205, WDR90, RFC3, RAD51AP1, CDKN2A, MMS22L, RACGAP1, LIG1, CDKN2C, TUBB, SNRPB",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,APICAL_JUNCTION,0.000108223597888171,0.000589217366280043,0.538434096309916,-0.418008661674651,-1.68347759186438,136,"MYL9, MMP2, CLDN4, THY1, FBN1, PECAM1, ACTN1, RSU1, MMP9, PTK2, CDH1, ICAM1, MAPK13, HADH, TGFBI, CDH11, CX3CL1, BAIAP2, GTF2F1, PIK3R3, VWF, CTNNA1, GRB7, CD276, MDK, ITGA3, ALOX15B, MAPK14, ICAM2, RRAS, CERCAM, SDC3, HRAS, PBX2, ARHGEF6, ITGA2, LIMA1, SORBS3, PIK3CB, TAOK2, INSIG1, CD34, NEXN, CLDN7, IKBKG, TUBG1, LDLRAP1, AMIGO2, MPZL2, PKD1, COL16A1, TJP1, PARVA, CRAT, ITGB4, TSC1, MVD, VCAM1",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,COAGULATION,8.8647784591239e-07,1.08593536124268e-05,0.659444398037935,-0.516983271248387,-1.97815683054469,82,"SPARC, S100A13, TIMP3, CTSK, MMP2, MMP11, PRSS23, CLU, MMP7, HTRA1, C3, C1S, C1R, MSRB2, THBS1, MAFF, FBN1, PECAM1, COMP, MMP9, PLAT, PLAU, SERPING1, GNG12, VWF, CFH, LTA4H, USP11, FURIN, ITGA2, CRIP2, CPQ, F12, KLF7, DUSP14, F3, HPN, HMGCS2, PREP",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,PEROXISOME,0.453207150368034,0.555178759200841,0.0524827622635459,-0.26632612775803,-1.02272458405869,83,"LONP2, ISOC1, RDH11, TOP2A, GNPAT, DHRS3, PEX13, RETSAT, HRAS, ABCC5, DHCR24, ACOT8, NUDT19, CRABP1, SCP2, SEMA3C, PEX11A, SULT2B1, ERCC3, ABCD3, MSH2, HSD3B7, CRAT, EPHX2, HSD17B4, ELOVL5, FADS1",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,COMPLEMENT,0.107723577235772,0.195498343872328,0.132846300606183,-0.303116261397488,-1.22157810142211,148,"S100A13, CLU, USP16, GZMB, C3, C1S, LTF, PLAUR, FDX1, C1R, COL4A2, MAFF, SPOCK2, GATA3, PLAT, PDP1, SERPING1, DGKH, CD59, CASP3, CFH, EHD1, RASGRP1, GPD2, ZEB1, PIK3CA, S100A9, LTA4H",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,GLYCOLYSIS,0.0133875040616094,0.043732513267924,0.380730400722792,-0.343637426071052,-1.39129132693202,165,"DCN, ELF3, COPB2, FKBP4, BIK, COL5A1, DLD, IER3, MED24, CASP6, AK4, GALE, TGFBI, ALDH7A1, ALDOA, AGRN, CITED2, CLDN3, DSC2, GOT2, IGFBP3, STC1, POLR3K, TFF3, PAM, CDK1, PLOD1, STC2, GNPDA1, COG2, SDC3, ANKZF1, QSOX1, GCLC, GALK1, B4GALT7, GOT1, EFNA3, EXT1, P4HA2, KDELR3, IL13RA1, PYGB, TPBG, SAP30, ANGPTL4, SLC25A10, G6PD, HS2ST1, HAX1, HDLBP, MIF, PGM2, NOL3, PAXIP1, CHPF2, B3GAT3, CYB5A, SOX9, GPC3, ALG1, B4GALT2, HOMER1, P4HA1, VLDLR, SLC37A4, XYLT2, PGLS",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,FATTY_ACID_METABOLISM,0.000519213297048625,0.00231285923230751,0.477270815362862,-0.410446099683511,-1.64045703156712,120,"HMGCS1, PTS, IDH3G, IDH3B, SDHD, FASN, PCBD1, EPHX1, DLD, RDH11, HADH, REEP6, ALDOA, ACSS1, CBR1, ACAT2, D2HGDH, RAP1GDS1, TDO2, FH, GPD2, CBR3, HCCS, HSDL2, RETSAT, DHCR24, MCEE, CPT1A, HSD17B7, ACOT8, HPGD, G0S2, BPHL, ALDH3A2, UROS, ALAD, NCAPH2, MIF, HMGCS2, ETFDH, ACADS, PTPRG, CRAT, TP53INP2, CPT2, BCKDHB, ACADVL, HSD17B4, ELOVL5, UGDH",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,OXIDATIVE_PHOSPHORYLATION,0.0271563433756893,0.0700347802846725,0.352487857583619,-0.326246135569246,-1.33179152646752,184,"VDAC3, NDUFS2, FDX1, IDH3G, MAOB, ETFB, IDH3B, SDHD, UQCRQ, ATP6V1H, NDUFS3, TIMM10, NDUFB8, DLD, TOMM70, ATP1B1, PDP1, TIMM50, GOT2, OPA1, PMPCA, FH, OGDH, HCCS, ALDH6A1, RETSAT, HTRA2, NDUFS7, CASP7, CPT1A, PHYH, PDHX, BDH2, COX15, ATP6V1C1, CS, NDUFB2, NDUFC1, SLC25A11, MFN2, COX6C, MTX2, ATP6V1E1, ATP5MC2, LRPPRC, ETFDH, ABCB7, ACADVL, NDUFV2, CYB5A, MRPS30, SUPV3L1, NDUFS6, NDUFA5, NDUFS1",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,XENOBIOTIC_METABOLISM,0.0047889693869235,0.0167613928542323,0.407017918923954,-0.368855922287358,-1.48610897223013,137,"IGFBP4, FBLN1, MCCC2, PTS, PDLIM5, CNDP2, DDAH2, TAT, LPIN2, EPHX1, ALDH2, ETS2, CASP6, MAN1A1, GSS, ESR1, FAH, PTGDS, CBR1, CROT, TDO2, IGF1, SLC1A5, PINK1, GCLC, BCAR1, RETSAT, TMEM97, ACP2, ENTPD5, GSR, GSTM4, BPHL, SPINT2, CSAD, PEMT, CYFIP2, ETFDH, PGD, NPC1, MTHFD1, NDRG2, DDT, CYB5A, NFS1, CYP27A1, ELOVL5, UGDH, AKR1C3, PTGES, RAP1GAP",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,APICAL_SURFACE,0.0352941176470588,0.0823529411764706,0.261663521711573,-0.47217928257591,-1.53609202791347,30,"PLAUR, THY1, GATA3, LYPD3, CX3CL1, SULF2, ATP8B1, EPHB4, HSPB1, GSTM3, IL2RB, GAS1",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,MITOTIC_SPINDLE,0.175757575757576,0.283459162663006,0.0995791200495904,-0.283369118344188,-1.15307269210461,179,"KIF22, PALLD, ARHGAP29, DYNLL2, PDLIM5, SMC4, BIRC5, RICTOR, ARFGEF1, TUBGCP2, SORBS2, NET1, ARHGAP5, TOP2A, KLC1, RASA2, CTTN, EPB41, MAP3K11, PXN, KIF3B, TRIO, CDK1, KIF1B, BCL2L11, CDC42EP4, ARHGEF2, LATS1, FARP1, BCAR1, RASAL2, APC, CDK5RAP2, ARHGAP10, ABL1, TAOK2, TPX2, LMNB1, BCR, ARL8A, RANBP9, MAP1S, CCNB2, CDC42BPA, TUBD1, LRPPRC, PCGF5, SAC3D1, TBCD, FGD4, TSC1, PCNT, ITSN1, MYO1E, DST, RACGAP1, DOCK4, RAPGEF6, MARK4, FBXO5, CEP57, NUSAP1, ARHGAP27, AKAP13, SYNPO, RAPGEF5, MYH10",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,BILE_ACID_METABOLISM,0.135449735449735,0.237037037037037,0.119348440591015,-0.331087630931405,-1.25575566653575,76,"AR, LONP2, RBP1, ISOC1, FADS2, OPTN, SLC29A1, CROT, GNPAT, PEX13, PXMP2, ABCA5, RETSAT, DHCR24, PHYH, PEX19, SCP2, PEX11A, SULT2B1, ABCD3, HSD3B7, NPC1, CH25H, EPHX2, HSD17B4, CYP27A1, FADS1, DIO2, NUDT12, GNMT, PEX7",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,DNA_REPAIR,0.159229208924949,0.269042456459397,0.105920292736253,-0.29348040230213,-1.18218846018799,138,"DAD1, SMAD5, NELFE, MPC2, TAF12, TAF9, POLR2E, POLR2A, IMPDH2, NME4, BCAM, DCTN4, CETN2, PNP, GTF2F1, XPC, TP53, TYMS, RRM2B, NELFCD, ZWINT, RAE1, UMPS, USP11, POLR1C, ERCC4, GTF3C5, CANT1, NELFB, POLR2D, TK2, SEC61A1, FEN1, POLB, AAAS, POLR2I, ERCC3, MPG, ELL, SAC3D1, NME3",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,CHOLESTEROL_HOMEOSTASIS,0.0416666666666667,0.0928030303030303,0.227987202850442,-0.385783828037042,-1.42154458235127,62,"HMGCS1, CLU, PLAUR, FASN, LDLR, FADS2, ATF5, FDFT1, SC5D, ACAT2, TM7SF2, PCYT2, TNFRSF12A, MAL2, TMEM97, JAG1, FBXO6, HSD17B7, ACSS2, CPEB2, GPX8, ALCAM, CD9, MVD, ANXA5, ATF3, SQLE",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,MYOGENESIS,1.78272752973773e-05,0.000145589414928581,0.575610261071129,-0.448872416510594,-1.79403802961978,120,"COL1A1, COL3A1, SPARC, TAGLN, APOD, COL6A2, COL6A3, AEBP1, CLU, SPDEF, COL4A2, TPM2, EFS, ITGB5, CNN3, CRYAB, MYO1C, PDLIM7, CKB, TPD52L1, SOD3, ABLIM1, MB, AGRN, WWTR1, IGFBP3, TCAP, COX7A1, ERBB3, FLII, IGF1, SMTN, STC2, HBEGF, ADAM12, PVALB, PLXNB2, GAA, GPX3, SORBS3, PTP4A3, EPHB3, PKIA, KLF5, SPHK1, FXYD1, SH2B1, CRAT, ITGB4, REEP1, MYH11, DTNA",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,HEME_METABOLISM,0.179331306990881,0.283459162663006,0.0985499803531691,-0.288557091515544,-1.16314093416014,146,"HBB, C3, SELENBP1, DCAF10, EIF2AK1, NARF, TSPAN5, ARL2BP, CLCN3, OPTN, LPIN2, BCAM, MBOAT2, TFRC, HTATIP2, SLC11A2, NFE2L1, EPB41, PDZK1IP1, TENT5C, FOXO3, GDE1, IGSF3, GCLC, FBXO9, GLRX5, ALDH6A1, HTRA2, TRAK2, CDR2, P4HA2, PIGQ, MOSPD1, DCAF11, UROS, ALAD, ASNS, SLC25A37, SLC10A3, XPO7, MPP1, ENDOD1, BSG, FOXJ2, SIDT2, KHNYN, MFHAS1, BTRC, RAP1GAP, PGLS, LMO2, CIR1, EZH1, SMOX, HDGF, MAP2K3",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,P53_PATHWAY,0.295362903225806,0.402021729390681,0.0709609456938284,-0.269070302697335,-1.0932509125054,172,"TM4SF1, KRT17, RGS16, CLCA2, TSC22D1, PHLDA3, EPHX1, RCHY1, TRIAP1, IFI30, TPD52L1, IER3, BLCAP, WWP1, BAIAP2, XPC, TP53, RAD9A, INHBB, DNTTIP2, FOXO3, SESN1, MXD1, TM7SF3, CTSF, ALOX15B, HBEGF, KIF13B, F2R, RETSAT, HRAS, ABCC5, TAX1BP3, MAPKAPK3, PLXNB2, PITPNC1, SEC61A1, ANKRA2, PTPN14, NUDT15, ACVR1B, CYFIP2, WRAP73, VDR, RAB40C, SPHK1, TCN2, CSRNP2, PDGFA, ITGB4, TRAF4, SLC19A2, CGRRF1",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,PROTEIN_SECRETION,0.492146596858639,0.588175201123739,0.048505983646947,-0.258908381185514,-0.999553520764038,89,"LMAN1, COPB2, MAPK1, ATP6V1H, CLCN3, ARFGEF1, AP3S1, ARFGAP3, RPS6KA3, PAM, ICA1, KIF1B, KRT18, COG2, RAB9A, STAM, GBF1, CAV2, VAMP4, ARCN1, SCRN1, IGF2R, GNAS, GALC, DST",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,G2M_CHECKPOINT,0.623232323232323,0.687719298245614,0.035996889024589,-0.233264563131372,-0.948915492601735,175,"KIF22, PTTG1, SMC4, CCND1, BIRC5, UBE2C, CUL3, ATF5, FOXN3, SRSF1, TOP2A, CKS1B, MAD2L1, HMGB3, CDKN3, PRMT5, TNPO2, EZH2, ODF2, CDK1, MAPK14, RBM14, MKI67, NSD2, DBF4, RASAL2, SLC12A2, LIG3, NUP50, ABL1, TPX2, LMNB1, SAP30, GINS2, SMAD3, CCNB2, UCK2, TENT4A, CDKN1B, TFDP1, HUS1, JPT1, PRIM2",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,APOPTOSIS,0.00215758463242052,0.00813243438373888,0.431707695803346,-0.381178581978251,-1.53575658264347,137,"DCN, LUM, TIMP3, MMP2, CLU, CAV1, WEE1, IL1B, IGFBP6, CCND1, BIK, BTG3, PTK2, IER3, PDGFRB, CREBBP, CASP6, PLAT, TOP2A, SC5D, RELA, LMNA, CASP3, ERBB3, TNFSF10, IFITM3, BCL2L11, KRT18, TNFRSF12A, F2R, ERBB2, RETSAT, CASP7, HSPB1",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,TNFA_SIGNALING_VIA_NFKB,0.0171608412228231,0.0494636011716665,0.352487857583619,-0.334548737885007,-1.35577307304462,167,"HES1, CXCL2, PLAUR, SOCS3, PDLIM5, IL1B, MAFF, CCND1, TSC22D1, CXCL3, KLF10, LDLR, KLF9, BTG3, IER3, EGR2, ICAM1, RCAN1, ETS2, TNIP2, IFIT2, RELA, TUBB2A, PLAU, CCL20, NR4A3, CXCL11, ZC3H12A, MXD1, EHD1, EFNA1, IFIH1, PER1, SDC4, TRIB1, HBEGF, PTGER4, IL6ST, PMEPA1, NFKB2, JAG1",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,PANCREAS_BETA_CELLS,0.216589861751152,0.321603128054741,0.206587922696891,0.33060255785774,1.17959121967233,17,"NKX2-2, FOXO1, PAX6, SEC11A, SYT13, DCX, SCGN, PAK3",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,IL6_JAK_STAT3_SIGNALING,0.600429645542428,0.687719298245614,0.0405756447890657,-0.250569628520618,-0.926664527955823,64,"PLA2G2A, SOCS3, IL1B, PTPN1, CXCL3, LTBR, CXCL11, CXCL13, TNFRSF12A, IL6ST, CBL, IL13RA1, CXCL1, PTPN2, TYK2, HAX1, ACVR1B",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,KRAS_SIGNALING_UP,0.360040567951318,0.45235866229781,0.0615706755421678,-0.262756591130198,-1.05907078478551,143,"APOD, SPARCL1, MMP11, RGS16, PLAUR, MAP3K1, IL1B, CPE, CCSER2, PECAM1, MMP9, PLAT, PRRX1, RBM4, WDR33, PLAU, CCL20, IGFBP3, CROT, CFH, PLVAP, TFPI, AVL9, TRIB1, HBEGF, EPB41L3, GUCY1A1, CBL, ITGA2, ZNF277, G0S2, ITGBL1, ETV5, ATG10, ANGPTL4, HDAC9, SLPI, FBXO4, MPZL2, PTBP2, ETV1, GALNT3, AKAP12, CAB39L, PCSK1N, SOX9, ADGRL4, TSPAN13, VWA5A, CSF2RA",survival_her2_GSE162228_merged_seurat,brca_her2
scPAS,IL2_STAT5_SIGNALING,0.207661290322581,0.317981350806452,0.0897104652742981,-0.28264813859928,-1.14422300096628,155,"COL6A1, RGS16, BATF, TNFRSF4, MAFF, MUC1, MYO1C, MAPKAPK2, SNX9, RORA, XBP1, SPRED2, FAH, PNP, PTRH2, PRKCH, PLPP1, CASP3, ITGA6, P2RX4, MXD1, DHRS3, ARL4A, CDKN1C, AHR, ECM1, TNFSF10, IFITM3, ENPP1, PHTF2, SLC1A5, UMPS, ICOS, PRAF2, FURIN, TTC39B, IL2RB, SOCS2, EEF1AKMT1",survival_her2_GSE162228_merged_seurat,brca_her2
