screen_method,dataset,tumor,pathway,leadingEdge,n_genes_leadingEdge,n_genes_matched,mean_logFC,median_logFC,sum_logFC,logFC_data
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes encoding proteins involved in oxidative phosphorylation.,"CYB5A, COX6C, SLC25A5, MAOB, FH, TIMM8B, MRPS30, NDUFB6, AIFM1, MRPL34, TIMM13, NDUFA6, IDH2, ECI1, ETFA, OAT, MTX2, MRPS12, PRDX3, FDX1, NDUFA8, SLC25A4, ATP6V1G1, PDHB, TIMM17A, ATP5PD, LDHA, UQCRQ, COX6A1, ECHS1, TOMM22, HSD17B10, POLR2F, LDHB, TIMM9, UQCRFS1, ATP1B1, MRPS15, VDAC2, CYC1, NDUFAB1, TIMM10, NDUFB4, RETSAT, NDUFS3, UQCRH, ATP5MC3, NDUFA4, COX7A2L, NDUFC2, ATP5F1C, ATP5F1A, NDUFB3, SDHD, PDHX, MRPS11, IDH1, PDP1, NDUFS8, SLC25A6, SDHB, ATP6V1D, MRPL35, ATP6AP1, COX7A2, MDH2, SDHC, NDUFA9, ATP5PB, UQCR11, COX5A, TIMM50, COX7B, SUCLG1, ATP5F1B, NDUFS6, ALDH6A1, GPX4, NDUFC1, GPI, MDH1, PDHA1, ATP5MF, MRPS22, COX8A, CS, NDUFV2, ATP5PF, CYCS, ACO2, TOMM70, DECR1, UQCRC1, NDUFB5, ECH1, HCCS, GOT2, COX4I1, NDUFA1, NDUFB2, ATP5PO, NDUFS2, UQCR10, ATP5MG, SLC25A3, ATP5MC2, MRPL15, COX6B1, ACADM, NDUFB7, FXN, VDAC3, ACAA1, ATP5MC1, ATP6V0B, COX5B, HADHB, PHB2, ATP6V1C1, VDAC1, DLAT, UQCRC2, ETFB, DLD, NDUFA2, MGST3, ACADSB, HSPA9, MPC1",129,129,0.329509909331536,0.318259916078476,42.5067783037681,0.788793864443828|0.768246809998422|0.577286604040221|0.567074246619652|0.566536205669735|0.56438043099932|0.537423253722565|0.526387878290958|0.52447317728591|0.517083450809042|0.506744366096531|0.500827829224857|0.494332372977447|0.48331932113442|0.475466475409367|0.470339444179861|0.46576080259065|0.464066704456413|0.459747988085938|0.456331302086062|0.452759063206206|0.449609181240973|0.4317209732234|0.428990690973382|0.422813868187905|0.421602241514016|0.413455491612723|0.412463904331678|0.412099462002955|0.411358736717451|0.407470711346268|0.405761563212165|0.401455694563192|0.397230145565369|0.391428263162972|0.390954001763885|0.384152650583954|0.377859991649264|0.377652687412931|0.374268812318717|0.36864575341604|0.366228020710592|0.366169050082576|0.363840114736668|0.362407242164148|0.358646514554352|0.357504706731197|0.354585035385553|0.35206338240989|0.350116903484136|0.347345105239469|0.346894068068291|0.346567575287743|0.344040719295637|0.341992070672148|0.337798052476238|0.335886006316076|0.33278842466725|0.331256103825125|0.330716862479834|0.327351322769526|0.321187554987306|0.31865104174346|0.318564408698559|0.318259916078476|0.314681638492595|0.312645311421202|0.311744097262826|0.310331842860092|0.307896476227822|0.30784249027719|0.307202981943917|0.303974770553128|0.303839534149952|0.302708603549302|0.30262236754271|0.295210529525035|0.294877130441862|0.289133162077021|0.286977333798121|0.279406870720167|0.265686834945649|0.265181604868073|0.26465940727963|0.262690660600931|0.260701140722061|0.255701057993791|0.253408949415202|0.252094595248225|0.248213206953304|0.247463977075326|0.245194880617371|0.24340466658544|0.237455495006839|0.235537527657916|0.235457735246951|0.234457164178195|0.225784186347909|0.223274200107216|0.222884116039275|0.218986894409491|0.215605077271381|0.211726140720727|0.210571658073976|0.208970760389818|0.205868303012867|0.203546692271475|0.20285834760258|0.202704138578928|0.201872480354209|0.200117441506832|0.199923858228082|0.197039209987367|0.19225458020655|0.190535365045406|0.189016053459701|0.186209962941381|0.185490405777287|0.185451601485898|0.182842439242617|0.181354196512754|0.178630841452365|0.17713748855007|0.166634822098686|0.16489054501721|0.16470834327278|0.164560289982149|0.164520642970989|0.163166556621418
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes encoding proteins involved in processing of drugs and other xenobiotics.,"CYFIP2, PTGDS, SERPINE1, IRF8, PDK4, TPST1, SLC6A6, SLC46A3, UPP1, APOE, FAS, HMOX1, CD36, BCAT1, SLC12A4, FBLN1",16,16,-1.33438682074426,-1.16155976436069,-21.3501891319082,-2.15970605324758|-2.136557790292|-1.89976670418264|-1.77895786686894|-1.27762124834404|-1.2327353636227|-1.21064547540446|-1.16234021458811|-1.16077931413326|-1.14601355562858|-1.11631373346912|-1.11230450915411|-1.0976589425549|-0.985540073903634|-0.951018951985378|-0.922229334528695
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,"Genes encoding proteins over-represented on the apical surface of epithelial cells, e.g., important for cell polarity (apical area).","IL2RG, IL2RB, LYN, PLAUR, GAS1, THY1",6,6,-1.5967181803291,-1.28585449120223,-9.58030908197461,-2.69582510421195|-2.5316655442859|-1.56823546851537|-1.00347351388908|-0.921758588005559|-0.859350863066752
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes important for mitotic spindle assembly.,"DOCK2, CNTRL, PLEKHG2, CCDC88A, ARHGAP4, BIN1, RHOF, AKAP13, PREX1, EPB41, SUN2, PKD2, ABR, RASA2, FSCN1, ARHGAP27, BRCA2, NIN, EPB41L2, PAFAH1B1, PCM1, DOCK4, NCK2, RICTOR, GSN, RAPGEF6, ROCK1, TUBA4A, MYO1E, ARHGEF7, FLNA, ARHGAP10, MYO9B, PALLD, SYNPO, NF1, DST, RASAL2, FGD4, ARHGEF3, MYH9, NDC80, KNTC1, NCK1, PIF1, KIF20B, BUB1, BCL2L11, CDC27, RFC1, ABI1, SPTBN1, APC, PCGF5, CLASP1, CENPJ, LMNB1, CENPE, TUBGCP3, ARHGAP5",60,60,-0.613560005816255,-0.481556164487533,-36.8136003489753,-2.22173290341068|-1.52134494257698|-1.47397596484891|-1.44603364397104|-1.34706846659853|-1.27590896018808|-1.2052277744187|-1.02503526168117|-0.979428376578926|-0.935288709994038|-0.864105630280334|-0.812780788036547|-0.779705951111195|-0.760363248836694|-0.750291818812597|-0.742639114852353|-0.672951750118366|-0.664952204418534|-0.661669209680353|-0.65598310584623|-0.652918351314377|-0.630699929651821|-0.619870135703375|-0.585153921084762|-0.579479132543993|-0.548836077171853|-0.545583366797802|-0.525986164708152|-0.498426949071622|-0.482527635936765|-0.480584693038302|-0.473480135616922|-0.431218295097399|-0.414594767435891|-0.411805450411924|-0.408233170596109|-0.395290279035263|-0.389341301422043|-0.384435267037173|-0.378746599557883|-0.372071384661214|-0.363837971483758|-0.348392198378593|-0.342841869797199|-0.340349669617087|-0.339153289439261|-0.332960065914827|-0.322083994595013|-0.318750100086838|-0.297370890368739|-0.297283454063044|-0.29505341588268|-0.290387256327014|-0.287019587158771|-0.286337129803273|-0.276414485416058|-0.274995282449557|-0.265644123962073|-0.264780123197813|-0.264174606878797
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes involve in metabolism of bile acids and salts.,"LCK, CH25H, ALDH1A1, ABCA1, OPTN, LIPE, TFCP2L1, SLC23A2, ABCA6, CYP27A1, DIO2, BBOX1, PAOX, HSD17B11",14,14,-0.949196140363437,-0.684482516579413,-13.2887459650881,-2.84267425734973|-1.8103793438307|-1.5074117485602|-1.03859002854209|-0.864131118601334|-0.726530604396507|-0.700428182437804|-0.668536850721021|-0.624637596340208|-0.579650096693805|-0.528576966805023|-0.478167743921447|-0.468403327763|-0.450628099125246
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes involved in DNA repair.,"ADA, HCLS1, CMPK2, PDE4B, DDB2, GSDME, GTF2B, AGO4, POLR3GL, SDCBP, XPC, POLD1",12,12,-0.901476980332121,-0.592273986401013,-10.8177237639854,-2.01861459010407|-1.84022156215908|-1.369028707375|-0.957453155007827|-0.80677715084666|-0.620689598218302|-0.563858374583723|-0.561912503409072|-0.561310403676338|-0.514765623862327|-0.512304223314605|-0.490787871428444
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes involved in cholesterol homeostasis.,"GLDC, FADS2, SCD, TRIB3, DHCR7, ACSS2, FASN, HMGCS1, SQLE, EBP, CD9, FDFT1, PCYT2, NSDHL, FDPS, MAL2, MVK, TMEM97, ETHE1, LDLR, IDI1, TM7SF2, CYP51A1, ALCAM, HMGCR",25,25,0.586208789821308,0.568749988662226,14.6552197455327,1.13262748996925|0.884731786201359|0.803361376692926|0.79589353821572|0.715057740118636|0.698585686633457|0.654437906630936|0.643970722708515|0.638561608808758|0.635267010427868|0.588955854800157|0.574746349890272|0.568749988662226|0.556149759650579|0.548935518796539|0.534108551555186|0.521500690565124|0.429031749553846|0.417597926669531|0.401223035193873|0.3995154027612|0.390738531818455|0.378368339542948|0.373674657174701|0.36942852249063
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes involved in development of skeletal muscle (myogenesis).,"MEF2C, LSP1, MYH11, TGFB1, FHL1, COL4A2, CFD, GPX3, COL15A1, BIN1, IGFBP3, IGFBP7, MYLK, CD36, TAGLN, PRNP, DAPK2, NOTCH1, AEBP1, KIFC3, COX7A1, FXYD1, COL6A2, CDKN1A, HBEGF, TPM2, SPARC, COL3A1, PDLIM7, ADCY9, SPEG, COL6A3, IGF1, SPHK1, MEF2A, PTP4A3, RB1, GSN, DMD, COL1A1, GADD45B, CHRNB1, LPIN1, IFRD1, PDE4DIP, CRYAB, ITGB1",47,47,-0.925299016834155,-0.821524039449866,-43.4890537912053,-2.04314418694486|-1.7886831184071|-1.77348757444948|-1.60122959146281|-1.56275093426768|-1.46131699990036|-1.44869283714599|-1.43614314138318|-1.33400433732495|-1.27590896018808|-1.22995355758186|-1.14675988307074|-1.11020463824891|-1.0976589425549|-1.07228508041006|-1.06061846947848|-1.00841397953962|-0.948530645738106|-0.913323547592738|-0.884531788547633|-0.874424183142528|-0.859129082329721|-0.84852307964047|-0.821524039449866|-0.802757740741064|-0.783669410703731|-0.782124461925347|-0.717476711055919|-0.709118738533152|-0.697142468490724|-0.695166647944576|-0.675577667151176|-0.668605532597013|-0.61616814422297|-0.603080603955868|-0.587849928080157|-0.587027623783131|-0.579479132543993|-0.569252795293579|-0.558845947697929|-0.518667121148936|-0.493965016378184|-0.484951515603124|-0.448853675224096|-0.445833547412606|-0.431268160841778|-0.430928601076099
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.,"HBB, LMO2, GYPC, ACP5, ELL2, C3, MPP1, CLIC2, KAT2B, NR3C1, CCND3, MFHAS1, EZH1, EPB41, USP15, RBM38, TENT5C, OPTN, TNS1, CTSB, BACH1, ATP6V0A1, RANBP10, YPEL5, PICALM, LPIN2, SDCBP, SYNJ1",28,28,-1.0597502620036,-0.911492625470629,-29.6730073361007,-4.32879333914131|-2.11916707515964|-1.71026632153874|-1.27189561103412|-1.25535575116893|-1.24625825800996|-1.18984445689291|-1.08574451085224|-1.07700067573383|-1.05828732240572|-0.991527021382946|-0.949075454022472|-0.936455730227184|-0.935288709994038|-0.88769654094722|-0.882453955409222|-0.867883747189047|-0.864131118601334|-0.70365141144118|-0.703338779349204|-0.663824572594159|-0.617881350222709|-0.596061786648556|-0.5836441377117|-0.578952264741595|-0.54079789444178|-0.514765623862327|-0.512963915376628
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes involved in p53 pathways and networks.,"CCND2, CYFIP2, DGKA, ADA, TXNIP, TGFB1, DEF6, S100A4, PTPRE, F2R, UPP1, CASP1, FAS, TSPYL2, HMOX1, KRT17, JAG2, SOCS1, CCND3, BTG1, GM2A, NOTCH1, DRAM1, NDRG1, CDKN1A, PPP1R15A, DDB2, HBEGF, IFI30, FBXW7, ZMAT3, RHBDF2, PROCR, RGS16, RAP2B, TCN2, SPHK1, CTSD, RB1, PLK3, APAF1, XPC, CD82, PTPN14, KLF4, BAX, CDKN2B, PDGFA, IER5, RALGDS, ZBTB16, FOS, GADD45A, TAP1, CEBPA",55,55,-0.909827751839528,-0.802757740741064,-50.040526351174,-2.38150432756925|-2.15970605324758|-2.04823119164592|-2.01861459010407|-1.66861077857083|-1.60122959146281|-1.54568683811817|-1.48745551326672|-1.1999241061977|-1.16316251522208|-1.16077931413326|-1.12437671257352|-1.11631373346912|-1.11520383717734|-1.11230450915411|-1.09197704195268|-1.03800922964187|-1.0361562884855|-0.991527021382946|-0.983095996563994|-0.979805495719956|-0.948530645738106|-0.918315156793806|-0.85643272105973|-0.821524039449866|-0.811514423155275|-0.80677715084666|-0.802757740741064|-0.801157673205465|-0.774389632226323|-0.76684580010394|-0.733804785584761|-0.725191206132606|-0.725041239273639|-0.704800408173633|-0.638656232288238|-0.61616814422297|-0.600286740640861|-0.587027623783131|-0.569709772320131|-0.557440630793376|-0.512304223314605|-0.479195667355824|-0.470914330411475|-0.464968339724601|-0.453841355008087|-0.452832198197187|-0.446991136402766|-0.439723551012921|-0.433117358711394|-0.425542636839421|-0.425439013688367|-0.418140580719083|-0.414618813092145|-0.412850694503154
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes involved in protein secretion pathway.,"RPS6KA3, PAM, ABCA1, CAV2, CTSC, GALC",6,6,-0.976678049822638,-0.982440148746566,-5.86006829893583,-1.14806410082535|-1.09356290163788|-1.03859002854209|-0.926290268951043|-0.860824212757616|-0.79273678622185
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,"Genes involved in the G2/M checkpoint, as in progression through the cell division cycle.","HMGB3, CCNB2, CDKN3, CCND1, BIRC5, CKS1B, JPT1, KIF23, SQLE, CENPA, CDK4, TROAP, PRC1, CDC6, UBE2C, CDK1, MAD2L1, CDC20, HMGA1, NEK2, RAD23B, KPNA2, PLK1, FBXO5, GINS2, DTYMK, CCNF, TPX2, RAD21, CDC45, FANCC, KIF5B, DKC1, KIF22, RACGAP1, SLC12A2, TTK, MCM2, KATNA1, CHEK1, HSPA8, MYBL2, E2F1, KIF2C",44,44,0.460828128715492,0.402453187384722,20.2764376634816,0.879783882040815|0.795242895266974|0.763673267983152|0.729944935806034|0.68560897278567|0.674233322225181|0.655840744066564|0.639731424602076|0.638561608808758|0.568694667537256|0.555496988946987|0.554852369520285|0.541650639060305|0.522387173749165|0.51190750345491|0.498176361518512|0.472135458764701|0.456882577728806|0.440259385663266|0.439160362595354|0.420467474878925|0.405491270457017|0.399415104312427|0.39430719713243|0.391713098738785|0.390468317896177|0.383953812776023|0.376265201357981|0.373640003381628|0.372278111329769|0.363427363589185|0.349038611721486|0.344758499803274|0.337233339065278|0.31545428367598|0.312976098109991|0.310685753211863|0.302072489054284|0.286305405864205|0.286260073943454|0.285199521257418|0.284068415620832|0.283673022219308|0.283060651959157
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes mediating programmed cell death (apoptosis) by activation of caspases.,"PRF1, CD2, CD69, CCND2, CD38, BIRC3, TXNIP, ISG20, GPX3, PLCB2, CAV1, IL18, LEF1, F2R, IL1B, TNF, CASP1, SATB1, FAS, HMOX1, TIMP2, DPYD, CD14, PDGFRB, PMAIP1, ANXA1, MMP2, CFLAR, GNA15, CDKN1A, TIMP3, DCN, RNASEL, CASP4, CYLD, ENO2, LUM, IRF1, BGN, SMAD7, BTG3, SOD2, GSN, ANKH, ROCK1, TGFBR3, GADD45B, IGFBP6, BMF",49,49,-1.17912504286779,-0.956054324278682,-57.7771271005215,-4.37134966146948|-3.65905886613786|-3.62335826151435|-2.38150432756925|-2.29732412181888|-2.11028321901818|-1.66861077857083|-1.53406423370721|-1.43614314138318|-1.42722628353835|-1.22796583209717|-1.21728423504461|-1.19511431596753|-1.16316251522208|-1.15432633803174|-1.15092884634597|-1.12437671257352|-1.12397735949075|-1.11631373346912|-1.11230450915411|-1.06477199905543|-1.06451919471809|-1.05023851594245|-1.03680284879924|-0.956054324278682|-0.947835973652728|-0.944709289551156|-0.942778545588682|-0.862484426828445|-0.821524039449866|-0.787850124175536|-0.771222632217455|-0.747576568007222|-0.720031479808537|-0.716236773954122|-0.708476121324468|-0.681626312538084|-0.673148633292836|-0.642904835608144|-0.631386226841719|-0.589427238789002|-0.581429570359173|-0.579479132543993|-0.556516374505808|-0.545583366797802|-0.524139899611578|-0.518667121148936|-0.514252537058781|-0.500775701949378
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes regulated by NF-kB in response to TNF [GeneID=7124].,"CD69, IL7R, TNFRSF9, DUSP2, CCL4, PTGS2, BIRC3, CCL5, TRAF1, SERPINE1, TNFAIP3, CD83, SLC2A3, GPR183, PTGER4, CCL20, OLR1, NR4A3, STAT5A, TNFAIP8, SLC2A6, GEM, SGK1, PLEK, TLR2, PER1, IL18, PFKFB3, PTPRE, CCRL2, BCL2A1, CXCL3, IL1B, TNF, CCL2, CXCL2, REL, ABCA1, NFKBIA, PLAUR, BTG1, JAG1, PDE4B, CXCL11, CFLAR, NR4A2, NFKB2, FOSL2, DRAM1, G0S2, ICAM1, IRS2, NFIL3, CDKN1A, PPP1R15A, KDM6B, HBEGF, KLF2, DUSP1, INHBA, TNFAIP2, RELB, IRF1, ETS2, PLAU, SERPINB8, SPHK1, TIPARP, CSF1, TANK, BTG3, NFKB1, PNRC1, SOD2, CXCL10, PLPP3, IFIT2, FOSB, ZFP36, GADD45B, TNIP1, NFKBIE, KLF4, EHD1, KLF6, MAP3K8, TNFAIP6, JUNB, CCNL1, IER5, NFAT5, FOS, TNIP2, GADD45A, TAP1, SOCS3, NR4A1, NFE2L2, AREG, IFIH1",100,100,-1.02799075621319,-0.900194378829636,-102.799075621319,-3.62335826151435|-2.99314876837467|-2.41569428070653|-2.31734577035465|-2.31330555765264|-2.28771096860012|-2.11028321901818|-2.06765650959127|-1.95219057091865|-1.89976670418264|-1.86852847153016|-1.84539672441813|-1.80103717654532|-1.69266716417615|-1.63676115782024|-1.63248795155836|-1.61866580260903|-1.56081492605588|-1.49824864356652|-1.41978051821074|-1.41204161888207|-1.39562927284715|-1.37228448195893|-1.34592221400351|-1.31111604294049|-1.2822235242967|-1.21728423504461|-1.20048662652288|-1.1999241061977|-1.19410803861046|-1.176670190536|-1.1610664379945|-1.15432633803174|-1.15092884634597|-1.13939829783481|-1.11129364001937|-1.0643534729966|-1.03859002854209|-1.03328620283031|-1.00347351388908|-0.983095996563994|-0.97319946121816|-0.957453155007827|-0.95733284749385|-0.942778545588682|-0.936319052296376|-0.929355008766005|-0.925589257883695|-0.918315156793806|-0.904475194623194|-0.895913563036077|-0.883786533120771|-0.865037913789093|-0.821524039449866|-0.811514423155275|-0.804074142987113|-0.802757740741064|-0.792765734645728|-0.747637433232801|-0.743733919223114|-0.685369096049385|-0.677565173800838|-0.673148633292836|-0.659914623160212|-0.647213582730829|-0.625093899286574|-0.61616814422297|-0.616151494633863|-0.600650126145255|-0.590245357546321|-0.589427238789002|-0.584346449212724|-0.58202028551222|-0.581429570359173|-0.552979817208241|-0.551269148731744|-0.544405012562351|-0.536392659958995|-0.528436454021014|-0.518667121148936|-0.518345811616881|-0.4650742025915|-0.464968339724601|-0.461889649346948|-0.458787818999579|-0.456776493023035|-0.454237951250823|-0.447612921996387|-0.441693494253095|-0.439723551012921|-0.433638577010591|-0.425439013688367|-0.418251779318827|-0.418140580719083|-0.414618813092145|-0.408661063050754|-0.408507412879229|-0.402152214317363|-0.392701308657264|-0.391045339050812
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes specifically up-regulated in pancreatic beta cells.,"LMO2, FOXO1, AKT3",3,3,-1.70132297760738,-1.62762878389149,-5.10396893282214,-2.11916707515964|-1.62762878389149|-1.35717307377101
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.","CXCL13, ITGA4, LTB, IL2RG, CD38, TNFRSF1B, CSF2RA, CSF2RB, A2M, PIM1, LEPR, TGFB1, CCR1, TLR2, IL4R, CXCL3, IL1B, TNF, FAS, HMOX1, CD36, CD14, SOCS1, CSF3R, CBL, CXCL11, IRF9, PTPN1, IRF1, TYK2, PDGFC, IL17RA, CSF1, CXCL10, STAT3, PLA2G2A, CXCL9, MAP3K8, MYD88",39,39,-1.30240512186609,-1.11230450915411,-50.7937997527776,-3.4709908610047|-3.2136099272872|-3.12299563178905|-2.69582510421195|-2.29732412181888|-2.12464755215699|-1.92605441478075|-1.77532293593153|-1.74960452137824|-1.74094927312935|-1.65607162930505|-1.60122959146281|-1.43024766690729|-1.31111604294049|-1.16733497074314|-1.1610664379945|-1.15432633803174|-1.15092884634597|-1.11631373346912|-1.11230450915411|-1.0976589425549|-1.05023851594245|-1.0361562884855|-1.00398308041945|-0.976752261479483|-0.95733284749385|-0.916027339738206|-0.686489072262231|-0.673148633292836|-0.660700568252998|-0.634172069990006|-0.601514974151279|-0.600650126145255|-0.552979817208241|-0.49613870657643|-0.488980542713872|-0.481067421697003|-0.456776493023035|-0.444767941507755
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes up-regulated by KRAS activation.,"IL7R, ETS1, IL2RG, IKZF1, PRDM1, CXCR4, CD37, CCND2, PTGS2, DOCK2, TNFRSF1B, BIRC3, TRAF1, CSF2RA, SPARCL1, TNFAIP3, IL10RA, IRF8, GYPC, F13A1, LCP1, CCL20, CTSS, LAPTM5, ITGB2, LY96, NRP1, C3AR1, AKAP12, PLVAP, LAT2, ENG, CLEC4A, ADAMDEC1, IGFBP3, CFH, FCER1G, ADGRL4, IL1B, GPNMB, SATB1, MMP11, MMD, ADAM8, PLAUR, GNG11, CBL, PCSK1N, SPP1, PECAM1, G0S2, PRRX1, PPP1R15A, HBEGF, ITGBL1, INHBA, SPON1, MMP9, RGS16, ST6GAL1, RABGAP1L, NIN, USP12, PLAU, ANGPTL4",65,65,-1.43847016996067,-1.28674701964263,-93.5005610474434,-2.99314876837467|-2.99246034649948|-2.69582510421195|-2.59049485084538|-2.51914184223769|-2.45840026968399|-2.45109187829027|-2.38150432756925|-2.28771096860012|-2.22173290341068|-2.12464755215699|-2.11028321901818|-1.95219057091865|-1.92605441478075|-1.91352756078161|-1.86852847153016|-1.85142637007523|-1.77895786686894|-1.71026632153874|-1.6686610014982|-1.65212177217169|-1.63248795155836|-1.63182296773585|-1.62664171387571|-1.61962097336725|-1.52867164259239|-1.46401750942103|-1.42708095253399|-1.39174074351188|-1.38212553233204|-1.33363410767883|-1.33196863785571|-1.28674701964263|-1.24607743576883|-1.22995355758186|-1.22926415083905|-1.22870602595537|-1.22024210810427|-1.15432633803174|-1.13598264461774|-1.12397735949075|-1.11045211388644|-1.05106078349825|-1.0465211480145|-1.00347351388908|-1.00021234650092|-0.976752261479483|-0.963692526505215|-0.921881342770743|-0.921110643913563|-0.904475194623194|-0.902207951465742|-0.811514423155275|-0.802757740741064|-0.749997033875654|-0.743733919223114|-0.742741021224839|-0.736917659265654|-0.725041239273639|-0.716491654906286|-0.690694024374055|-0.664952204418534|-0.656810388495141|-0.647213582730829|-0.636590575654313
scAB,survival_her2_GSE162228_merged_seurat,brca_her2,Genes up-regulated by STAT5 in response to IL2 stimulation.,"SELL, LTB, CTLA4, CST7, SYT11, ICOS, IL2RB, TNFRSF9, CCND2, CD48, CD79B, TNFRSF4, GPR65, TNFRSF1B, IRF4, LRRC8C, TRAF1, IL10RA, CD83, SLC2A3, IRF8, TNFRSF18, PIM1, ADAM19, FGL2, IKZF2, NRP1, CD86, RHOH, BATF, RORA, IL4R, CDC42SE2, PRNP, GBP4, TGM2, SOCS1, PLPP1, CCND3, GUCY1B1, GLIPR2, SPP1, AHR, PLAGL1, GALM, PHTF2, PRKCH, NFIL3, NDRG1, FLT3LG, CDKN1C, RGS16, RABGAP1L, COL6A1, PLSCR1, CSF1, CTSZ, IKZF4, CXCL10, RRAGD, GADD45B, GABARAPL1, MYO1E, DHRS3, PLIN2, GSTO1",66,66,-1.3998267897818,-1.07631556566467,-92.388568125599,-3.13436344399457|-3.12299563178905|-2.99626180553|-2.97784754049816|-2.96153254252619|-2.77716090968267|-2.5316655442859|-2.41569428070653|-2.38150432756925|-2.34533961242346|-2.31901528186596|-2.21256971646864|-2.18607997125023|-2.12464755215699|-2.08374792001993|-2.03479865432557|-1.95219057091865|-1.85142637007523|-1.84539672441813|-1.80103717654532|-1.77895786686894|-1.74663097591316|-1.74094927312935|-1.60029868945634|-1.59409531001965|-1.53762942126937|-1.46401750942103|-1.43424304898153|-1.40913452861827|-1.27444067941765|-1.19279535211203|-1.16733497074314|-1.09201266185085|-1.06061846947848|-1.05377476658054|-1.05228214713522|-1.0361562884855|-1.00609648595124|-0.991527021382946|-0.978457610321955|-0.966653600556782|-0.921881342770743|-0.903053060795321|-0.89779016912764|-0.869439426956103|-0.869019584829379|-0.865782480842247|-0.865037913789093|-0.85643272105973|-0.789247445643345|-0.729575586510284|-0.725041239273639|-0.690694024374055|-0.666850379078027|-0.65380948223948|-0.600650126145255|-0.589651121480916|-0.570176963091375|-0.552979817208241|-0.533037836305912|-0.518667121148936|-0.51536906747115|-0.498426949071622|-0.494900744804023|-0.491913834504691|-0.485757432333346
