"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
SND1.1,5.35599555052304e-69,0.623819791468882,0.367,0.185,7.06348693202979e-65,Negative,SND1
NR4A1.1,6.02613339374905e-69,0.643645877865921,0.591,0.385,7.94726471967625e-65,Negative,NR4A1
PLIN2.1,3.16085212235549e-68,-3.04537897903473,0.127,0.319,4.16853177896243e-64,Negative,PLIN2
IFT22,3.8378882849236e-68,0.903438248450184,0.281,0.128,5.06140707015725e-64,Negative,IFT22
POLR2F.1,5.62944452661486e-68,0.679116250463196,0.67,0.465,7.42411144169967e-64,Negative,POLR2F
RAB30-AS1,6.65584038523911e-68,0.613426569431418,0.327,0.157,8.77772230005334e-64,Negative,RAB30-AS1
NFE2L2,7.0456237077794e-68,-2.3134814551642,0.124,0.321,9.29176854581948e-64,Negative,NFE2L2
CCT6A.1,7.48602382991927e-68,-1.79650265450033,0.306,0.452,9.87256822689753e-64,Negative,CCT6A
MARCKSL1.1,7.9687605619801e-68,0.664635466879135,0.708,0.564,1.05092014291394e-63,Negative,MARCKSL1
UBE2L3,9.40925420023739e-68,-1.49727104994545,0.379,0.513,1.24089244392731e-63,Negative,UBE2L3
PSME2.1,1.12869948684086e-67,-1.05806767933175,0.414,0.587,1.48852888324573e-63,Negative,PSME2
EIF3H,1.13249082664889e-67,0.683013042050706,0.73,0.625,1.49352890218456e-63,Negative,EIF3H
H1F0.1,1.18487849472833e-67,0.692489451384376,0.482,0.276,1.56261775884772e-63,Negative,H1F0
NOP10,1.87996241643185e-67,-1.479704176668,0.378,0.515,2.47929443479032e-63,Negative,NOP10
ARF5,3.39672779254681e-67,0.53435322572189,0.494,0.284,4.47960461281073e-63,Negative,ARF5
VDAC1,5.0786639374736e-67,-1.36639102489388,0.449,0.561,6.69774200074018e-63,Negative,VDAC1
RAP2B.1,6.79048943570317e-67,-2.62059675902017,0.079,0.267,8.95529746780534e-63,Negative,RAP2B
MZT2B,1.09348518348682e-66,0.475328681849358,0.864,0.661,1.44208825998242e-62,Negative,MZT2B
TIMM13,1.25623600182477e-66,0.552632883598467,0.628,0.395,1.65672403920651e-62,Negative,TIMM13
CCT8.1,1.96401703233446e-66,-1.67665854374016,0.344,0.481,2.59014566224268e-62,Negative,CCT8
TIMP1,1.98550410875388e-66,-1.82968547199251,0.075,0.272,2.61848281862462e-62,Negative,TIMP1
ARL6IP5.1,2.52670737865092e-66,-1.71963647585733,0.322,0.475,3.33222169096483e-62,Negative,ARL6IP5
ARL6IP1,3.04504623337384e-66,-1.99481020262519,0.305,0.46,4.01580697257342e-62,Negative,ARL6IP1
CXADR.1,5.49568127445294e-66,-2.29520394179447,0.129,0.313,7.24770446474853e-62,Negative,CXADR
WFDC2.2,1.10653306240586e-65,-2.8323350745518,0.177,0.351,1.45929580270085e-61,Negative,WFDC2
ODC1.2,3.2813174401815e-65,0.521384616226747,0.515,0.294,4.32740144011136e-61,Negative,ODC1
GPM6B.1,3.93209373512134e-65,0.580701355233192,0.359,0.184,5.18564521787803e-61,Negative,GPM6B
GNAI3,8.6248598040785e-65,-2.01520568221348,0.169,0.357,1.13744651096187e-60,Negative,GNAI3
RAB1A.1,1.35591636320057e-64,-1.61042070404161,0.289,0.449,1.78818249978892e-60,Negative,RAB1A
RIOK1.1,1.44637166167655e-64,0.72992425814791,0.3,0.143,1.90747494741903e-60,Negative,RIOK1
TMEM14A,1.81746757409698e-64,-2.14649400780331,0.182,0.359,2.3968762367191e-60,Negative,TMEM14A
JUND,1.89655118003214e-64,-1.63274662775713,0.436,0.564,2.50117169622639e-60,Negative,JUND
CD320,4.27197862901185e-64,0.568846561338362,0.281,0.13,5.63388541594083e-60,Negative,CD320
TRIP6.1,4.82141039442162e-64,0.715471372163055,0.384,0.204,6.35847602816323e-60,Negative,TRIP6
B4GALT1.1,8.1584091440645e-64,-2.2161737333956,0.124,0.313,1.07593099791923e-59,Negative,B4GALT1
PSMD7.1,1.56430523515683e-63,-1.68458243122737,0.228,0.407,2.06300574412483e-59,Negative,PSMD7
ATP5PB,2.60066948283272e-63,-1.4695834657132,0.393,0.51,3.42976291395979e-59,Negative,ATP5PB
SSB.1,2.83689273560116e-63,-1.51360797533601,0.372,0.495,3.74129413971081e-59,Negative,SSB
HPRT1.1,3.49169935824817e-63,-2.18111828216258,0.121,0.305,4.60485311365768e-59,Negative,HPRT1
KDELR2,4.18261500660699e-63,-1.23161555942238,0.409,0.556,5.5160326707133e-59,Negative,KDELR2
FAM200B.1,6.15143134370772e-63,0.640620001500994,0.416,0.232,8.11250765608174e-59,Negative,FAM200B
UBE2A,7.56508159953885e-63,-2.00675582660597,0.154,0.339,9.97682961347184e-59,Negative,UBE2A
SERPINH1.1,2.10464756428392e-62,-1.25032131799565,0.094,0.281,2.77560920777764e-58,Negative,SERPINH1
NBEAL1,2.18655532104003e-62,0.475072455727296,0.486,0.284,2.88362915738759e-58,Negative,NBEAL1
CEBPD.1,3.50025123611302e-62,-2.21262388575659,0.236,0.4,4.61613133018585e-58,Negative,CEBPD
BNIP3L.1,5.50432852436441e-62,-2.02173339434019,0.2,0.373,7.25910845793178e-58,Negative,BNIP3L
LAGE3,6.56921826871287e-62,-1.90533914928166,0.345,0.466,8.66348505277854e-58,Negative,LAGE3
MRPL47.1,7.90402708997798e-62,-1.79820138248528,0.237,0.4,1.0423830926263e-57,Negative,MRPL47
NINJ1.1,8.62281749897244e-62,-2.14265767376933,0.216,0.382,1.13717717176449e-57,Negative,NINJ1
MORF4L2.1,1.20308663599816e-61,-1.52442883961496,0.346,0.481,1.58663065555437e-57,Negative,MORF4L2
SRGN.2,1.49356516639883e-61,-2.97461688563739,0.197,0.354,1.96971374144678e-57,Negative,SRGN
RAB5IF,1.65435061950323e-61,-1.88221674201265,0.233,0.397,2.18175759700086e-57,Negative,RAB5IF
VPS51,1.89754560668866e-61,0.498854625319974,0.309,0.151,2.502483146101e-57,Negative,VPS51
HSPB11,4.5526270239674e-61,-1.75261335168737,0.283,0.436,6.00400451920821e-57,Negative,HSPB11
RNPS1,5.36835095558018e-61,-1.56807417740742,0.375,0.503,7.07978124021914e-57,Negative,RNPS1
DUT,8.63059881741276e-61,-1.78114337856695,0.362,0.492,1.13820337204039e-56,Negative,DUT
EMP1.1,9.19860463569844e-61,-2.35052649000477,0.076,0.252,1.21311197935591e-56,Negative,EMP1
RHOV.1,2.41737684660152e-60,-2.98811135871981,0.152,0.32,3.18803658529809e-56,Negative,RHOV
INSIG1.1,3.61624664788871e-60,-2.50940309466792,0.117,0.293,4.76910607923563e-56,Negative,INSIG1
PTBP3.1,4.81300730881227e-60,-2.28350504685024,0.123,0.301,6.34739403886163e-56,Negative,PTBP3
AUTS2,5.32436962556947e-60,0.453779383609985,0.316,0.156,7.02177866220101e-56,Negative,AUTS2
SPINT1.1,6.04656040072636e-60,-2.40193338644636,0.121,0.294,7.97420385647792e-56,Negative,SPINT1
TAP1.1,6.15057752792418e-60,-2.30905018074723,0.104,0.282,8.11138164382641e-56,Negative,TAP1
BST2,6.73466418006288e-60,-1.86622216732585,0.233,0.401,8.88167512066693e-56,Negative,BST2
NDUFC1,6.80795749541029e-60,0.411433568575276,0.652,0.41,8.97833434494709e-56,Negative,NDUFC1
GADD45A.1,7.5514602324319e-60,-2.48568789086646,0.189,0.355,9.9588657545312e-56,Negative,GADD45A
RAB7A,8.44406082468531e-60,-1.51418736498278,0.325,0.467,1.1136027415595e-55,Negative,RAB7A
IER5.1,1.19911270125669e-59,-2.70048786827975,0.108,0.279,1.58138983041732e-55,Negative,IER5
PDCD10,1.32380001056329e-59,-1.92939526642947,0.182,0.358,1.74582745393087e-55,Negative,PDCD10
SH3GLB1,1.47504118961652e-59,-1.72334401880572,0.217,0.393,1.94528432086627e-55,Negative,SH3GLB1
ARPC1B.1,1.54702828118209e-59,-1.91899384139136,0.234,0.401,2.04022089722294e-55,Negative,ARPC1B
H2AFY,1.91946706898488e-59,-1.31938050117605,0.425,0.537,2.53139317057726e-55,Negative,H2AFY
HLA-DPB1.2,2.76672255927434e-59,-1.99765428003361,0.138,0.308,3.648753711171e-55,Negative,HLA-DPB1
TUBA1C.1,3.14530873113643e-59,-2.00541233638461,0.229,0.388,4.14803315462272e-55,Negative,TUBA1C
UBAC2.1,4.15818445652628e-59,-2.2283600512409,0.153,0.326,5.48381366126686e-55,Negative,UBAC2
SQSTM1.1,6.00135494278124e-59,-1.578145711221,0.261,0.436,7.9145868985399e-55,Negative,SQSTM1
C12orf45.1,8.34536962318749e-59,0.648659204124405,0.333,0.173,1.10058734590597e-54,Negative,C12orf45
TFG.1,1.04565294228197e-58,-1.76792562972888,0.209,0.376,1.37900710028146e-54,Negative,TFG
OSTF1.1,1.10817916560712e-58,-2.25302015702844,0.114,0.292,1.46146668360268e-54,Negative,OSTF1
IFI16.1,1.25467327809879e-58,-2.57100660039496,0.13,0.299,1.65466311915668e-54,Negative,IFI16
CREM.1,1.41239209958571e-58,-2.95633065723243,0.112,0.287,1.86266270093364e-54,Negative,CREM
RPL26L1,1.97009803702929e-58,-2.174113238625,0.079,0.256,2.59816529123423e-54,Negative,RPL26L1
BRD7.1,2.18388740372278e-58,-2.44734578200727,0.102,0.275,2.88011070802961e-54,Negative,BRD7
PCNA,2.72318828643906e-58,-1.98695501096254,0.136,0.311,3.59134071215583e-54,Negative,PCNA
CEBPB,2.92145878790408e-58,-1.59004046485155,0.442,0.548,3.8528198494879e-54,Negative,CEBPB
ABRACL.1,5.36289930537621e-58,-1.90102266254525,0.266,0.412,7.07259160393015e-54,Negative,ABRACL
