"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ATP5MC3.1,7.71192972247697e-22,-0.548617660539127,0.829,0.714,1.01704929180026e-17,Positive,ATP5MC3
HLA-DQB1.1,4.65196679292656e-21,-0.761207345774252,0.148,0.25,6.13501380651154e-17,Positive,HLA-DQB1
EPC1.1,1.32412688192473e-20,-0.425916347529826,0.44,0.286,1.74625853188233e-16,Positive,EPC1
TMEM45A.1,1.33717761853401e-20,-0.833974888116638,0.201,0.307,1.76346984332265e-16,Positive,TMEM45A
CDKN1A.1,3.31744818779488e-20,-0.852269699847594,0.243,0.346,4.37505067006388e-16,Positive,CDKN1A
AREG.1,3.4247582864401e-20,-0.507854323810315,0.356,0.227,4.5165712281572e-16,Positive,AREG
MMP7.1,5.57976677152435e-20,-0.609324505973538,0.178,0.278,7.35859641828631e-16,Positive,MMP7
KRT6A.1,1.54698309899886e-19,-0.861014660990917,0.155,0.255,2.0401613109597e-15,Positive,KRT6A
MYL12B.1,4.23718248461055e-19,-0.448354332022639,0.887,0.763,5.58799626070439e-15,Positive,MYL12B
ABHD17A.1,1.012616687307e-17,-0.502449763722105,0.314,0.203,1.33543888722047e-13,Positive,ABHD17A
CSTB.1,1.77599575275752e-17,-0.6992580333438,0.85,0.715,2.34218319873661e-13,Positive,CSTB
SKP1.1,5.67526395703493e-17,-0.413016635766844,0.889,0.775,7.48453810653767e-13,Positive,SKP1
ATP5PF.1,7.16357587544409e-17,-0.478767380599379,0.834,0.71,9.44732386453567e-13,Positive,ATP5PF
KMT2A.1,3.02089355872607e-16,-0.576533629798496,0.332,0.215,3.98395442524794e-12,Positive,KMT2A
HNRNPC.1,4.45285331549188e-16,-0.540738089954739,0.81,0.693,5.87242295247069e-12,Positive,HNRNPC
RBM6.1,4.98289762215229e-16,-0.443321571310277,0.298,0.193,6.57144538409444e-12,Positive,RBM6
ARID1B.1,6.18444334555481e-15,-0.519685426844849,0.425,0.284,8.15604388411769e-11,Positive,ARID1B
TPI1.1,7.88641767301701e-15,-0.458736919238826,0.889,0.737,1.04006076271748e-10,Positive,TPI1
RSRP1.1,8.73117879523723e-15,-0.419418203781353,0.595,0.414,1.15146785951589e-10,Positive,RSRP1
FOXP1.1,8.78208262168618e-15,-0.425742888308718,0.448,0.304,1.15818105614797e-10,Positive,FOXP1
ATP5MD.1,3.6536894490051e-14,-0.483516058366895,0.83,0.721,4.81848564534792e-10,Positive,ATP5MD
UQCR10.1,1.00946026248104e-13,-0.457216233388656,0.837,0.715,1.33127619416e-09,Positive,UQCR10
PPIA.1,1.08792323576878e-13,-0.423450341187175,0.946,0.812,1.43475316333187e-09,Positive,PPIA
GSTP1.1,1.84362106654569e-13,-0.443821447483587,0.865,0.738,2.43136746256046e-09,Positive,GSTP1
SRSF3.1,2.28708130045237e-13,-0.446440373764699,0.835,0.718,3.01620281903658e-09,Positive,SRSF3
CD63.1,4.76589240711958e-13,-0.693415933575163,0.827,0.703,6.2852589065093e-09,Positive,CD63
ELOB.1,5.1671619600905e-13,-0.431998589045564,0.876,0.751,6.81445319296736e-09,Positive,ELOB
AIP.1,5.70512276733231e-13,-0.436991624017648,0.37,0.255,7.52391590555785e-09,Positive,AIP
WSB1.1,1.31874899217708e-12,-0.463955485985869,0.537,0.375,1.73916617088313e-08,Positive,WSB1
SERBP1.1,2.98011448826247e-12,-0.506710643361434,0.797,0.67,3.93017498712055e-08,Positive,SERBP1
OSBPL8.1,1.72232393565479e-11,-0.440540126430954,0.34,0.237,2.27140080634153e-07,Positive,OSBPL8
MIDN.1,7.14872008129039e-11,-0.519745899716218,0.401,0.28,9.42773204320576e-07,Positive,MIDN
TES.1,9.67400374512477e-11,-0.440208891502186,0.33,0.23,1.27580761390705e-06,Positive,TES
C9orf78.1,3.46297758391738e-10,-0.46619999454504,0.358,0.257,4.56697483767024e-06,Positive,C9orf78
MTRNR2L8.1,3.46843338243065e-10,-0.49159331740768,0.49,0.344,4.57416994474955e-06,Positive,MTRNR2L8
PDCD4.1,1.00596275502426e-09,-0.545952765428683,0.411,0.294,1.326663681326e-05,Positive,PDCD4
MDM4.1,1.67912935269979e-09,-0.563775977229298,0.376,0.268,2.21443579034048e-05,Positive,MDM4
PCM1.1,2.59031199666537e-09,-0.492525442622139,0.367,0.265,3.41610346120229e-05,Positive,PCM1
SSR4.1,2.65932416622258e-09,-0.583144720100494,0.88,0.745,3.50711671041434e-05,Positive,SSR4
