"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PHLDA3,2.39287707617451e-85,-4.01113066128087,0.04,0.573,2.77358381899388e-81
GLIPR2,2.70485457643703e-85,-1.72277769945175,0.275,0.807,3.13519693954816e-81
MMP19,5.93770350498693e-85,-3.60738392764169,0.036,0.582,6.88239213263035e-81
LIPA,6.14880436339538e-85,-2.42373076346482,0.157,0.704,7.12707913761158e-81
PCOLCE2,1.01714464158083e-84,-4.87298541859085,0.023,0.548,1.17897235405634e-80
LAMP2,1.24751281133085e-84,-1.8519308216043,0.199,0.781,1.44599209961359e-80
GM2A,1.9145608330563e-84,-2.87287474420678,0.07,0.617,2.21916746159556e-80
ATP6AP1,2.07139069913676e-84,-1.78150567865206,0.201,0.78,2.40094895936941e-80
CCL5,2.33342361840322e-84,3.53238284993986,0.581,0.217,2.70467131609117e-80
C5AR1,2.45383835611697e-84,-2.35848143781585,0.083,0.648,2.84424403857517e-80
IFI6,2.47938615031257e-84,-1.54837413651981,0.305,0.854,2.8738564868273e-80
FAM89A,2.58077964695072e-84,-4.15815863660914,0.028,0.555,2.99138168878058e-80
PLAUR,3.18078875557412e-84,-1.53510353958377,0.254,0.878,3.68685224658596e-80
SMIM30,5.77989536139798e-84,-1.84932479801344,0.167,0.756,6.6994767133964e-80
TGFBI,7.79140580486032e-84,-1.72084352857625,0.186,0.797,9.0310184684136e-80
CPM,1.33050916564304e-83,-2.62192564906139,0.083,0.646,1.54219317389684e-79
RETN,1.36066174657964e-83,-2.91919346952041,0.076,0.625,1.57714303046046e-79
