"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
KLF10,5.36624748094346e-05,1.49763636914765,0.731,0.443,0.815723279578216
BEX3,5.66561816214635e-05,1.0927111677537,0.769,0.408,0.861230616827866
PLIN3,5.6756450706631e-05,1.81667746344605,0.577,0.323,0.862754807191497
ATP5J2,5.69629599549088e-05,-1.37621012140157,0.462,0.773,0.865893954274569
NHP2,5.82687031098246e-05,-1.99197561940113,0.308,0.638,0.885742555972444
CTNNA1,6.00741422919939e-05,1.32947403681722,0.692,0.411,0.913187036980599
HMGA1,6.20773737857082e-05,-1.90944376532089,0.308,0.678,0.94363815891655
APLP2,6.31254744820085e-05,0.912075991891079,0.885,0.592,0.959570337601011
MRPL23,6.7770620082543e-05,-1.77997422545531,0.231,0.64,1
SPAG9,7.02168421390506e-05,1.25993507368311,0.731,0.439,1
PRNP,7.26018516894429e-05,1.23731479943543,0.654,0.337,1
HIST1H1C,7.85363269676994e-05,-1.80781383450022,0.077,0.505,1
CRABP2,7.95374580192096e-05,1.0794035084694,0.615,0.302,1
PPA1,8.10123888032968e-05,-1.75431936317964,0.423,0.703,1
TP53I13,8.39774776425609e-05,1.6491654515575,0.5,0.222,1
ABL2,0.00011123754669534,2.06206087128853,0.577,0.295,1
MRPL55,0.000112431266581599,-1.8263691062174,0.154,0.589,1
CD59,0.000116187533996072,0.940075900981292,0.846,0.578,1
PRCP,0.000125145291198019,1.54708385284639,0.5,0.231,1
FAM49B,0.000131362386999035,-1.8885295338206,0.231,0.638,1
EZR,0.000146387219397404,-1.46060546836171,0.308,0.719,1
IFITM2,0.000150804996928997,0.897135868455117,0.885,0.595,1
FKBP11,0.000151441687956019,0.932493243429534,0.5,0.205,1
DYNC1I2,0.00015674585234661,1.4619303672716,0.615,0.348,1
ISOC2,0.000174190815816319,1.4297807499559,0.615,0.364,1
ATPIF1,0.000183400873185623,-1.51934622536337,0.423,0.711,1
CTSS,0.000210965499524797,-2.81609843893849,0.154,0.522,1
CWC15,0.000215004876296573,-1.62485179006694,0.231,0.632,1
JMJD1C,0.000217175979848748,1.19691125409044,0.769,0.506,1
SURF1,0.000221918125352364,-2.23169650422376,0.154,0.518,1
