"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
AP1S1,5.8962175931454e-09,-0.691901350666291,0.159,0.287,7.21166373817613e-05,Positive,AP1S1
RBCK1,5.99920753812082e-09,-0.479928679013264,0.208,0.35,7.33763073987558e-05,Positive,RBCK1
SMC1A,6.56194266498029e-09,-0.485424269647484,0.148,0.278,8.0259120735374e-05,Positive,SMC1A
PLEKHF2,6.83626556800519e-09,-0.503446905508549,0.163,0.293,8.36143641622715e-05,Positive,PLEKHF2
IGLC2,8.72529274931529e-09,-0.543027428676107,0.159,0.293,0.000106719055616875,Positive,IGLC2
CTNNBIP1,8.75817321199946e-09,-0.4248006721121,0.14,0.261,0.000107121216555965,Positive,CTNNBIP1
IDH1,8.99623197965164e-09,-0.413434963240432,0.163,0.295,0.000110032913343119,Positive,IDH1
HSD17B10,9.90894599236e-09,-0.452929141284305,0.233,0.378,0.000121196318432555,Positive,HSD17B10
STMN1,9.99761045048471e-09,-0.465454170839665,0.274,0.427,0.000122280773419878,Positive,STMN1
VMA21,1.51459928758511e-08,-0.528113117321707,0.13,0.25,0.000185250638864535,Positive,VMA21
MRPL40,1.81978011028432e-08,-0.487702094877077,0.165,0.291,0.000222577305288875,Positive,MRPL40
ADSS.1,1.8367449181832e-08,-0.423574643190881,0.216,0.356,0.000224652270942987,Positive,ADSS
STOML2,2.04468366220227e-08,-0.407041112852571,0.26,0.402,0.000250085258723959,Positive,STOML2
CHCHD5,2.8592237122624e-08,-0.431573640844615,0.214,0.35,0.000349711652246814,Positive,CHCHD5
MAGED2,4.01899760198946e-08,-0.411773842455146,0.32,0.464,0.00049156359669933,Positive,MAGED2
PHLDA2,4.04622237390861e-08,-0.794146657712183,0.169,0.282,0.000494893458552762,Positive,PHLDA2
FLYWCH2,5.09549685943642e-08,-0.489211891306004,0.159,0.279,0.000623230220877668,Positive,FLYWCH2
RAD21.2,5.65507459683457e-08,-0.504061215137223,0.299,0.435,0.000691672173938836,Positive,RAD21
DPM2,7.01202440965064e-08,-0.636590338775784,0.163,0.279,0.00085764070554437,Positive,DPM2
IER3,7.59220374115106e-08,-0.632004203152647,0.32,0.458,0.000928602439580185,Positive,IER3
IGKC,8.05739698914363e-08,-1.59463925594714,0.373,0.494,0.000985500225742157,Positive,IGKC
UGDH,9.06889585594258e-08,-0.653230382005845,0.161,0.273,0.00110921665214034,Positive,UGDH
SMIM4,9.78954478761369e-08,-0.469912534894593,0.148,0.265,0.00119735922297303,Positive,SMIM4
GLUL,1.23173592446804e-07,-0.461038451077774,0.32,0.479,0.00150653620921686,Positive,GLUL
PSMD14,1.39134047046926e-07,-0.412450606241785,0.181,0.309,0.00170174852943096,Positive,PSMD14
CD24,1.71892413254885e-07,0.966328619761831,0.412,0.613,0.0021024161065205,Positive,CD24
POLDIP2,1.92600702841649e-07,-0.414986707906284,0.155,0.271,0.0023556991964562,Positive,POLDIP2
TBC1D9,2.93517564540801e-07,-0.442030636198414,0.181,0.295,0.00359001333189854,Positive,TBC1D9
ATG101,2.98136699217489e-07,-0.487955128463595,0.155,0.265,0.00364650996812911,Positive,ATG101
SDF2L1.1,3.73025392199971e-07,-0.409883273307946,0.21,0.336,0.00456247357199784,Positive,SDF2L1
PSMD3,4.61726923489151e-07,-0.718790410610266,0.235,0.346,0.00564738200119581,Positive,PSMD3
WDR34,4.76007193671344e-07,-0.572148536201915,0.161,0.266,0.00582204398579421,Positive,WDR34
ANAPC16,5.94583430417697e-07,-0.434824221280397,0.48,0.612,0.00727234993743885,Positive,ANAPC16
PSMD11,9.77450676839478e-07,-0.568542057145743,0.214,0.323,0.0119551992284237,Positive,PSMD11
FAM107B.2,1.48029801577926e-06,-0.470112066625321,0.19,0.302,0.0181055250309961,Positive,FAM107B
ACAA1,1.66656125893432e-06,-0.424130529714741,0.155,0.262,0.0203837107580257,Positive,ACAA1
PIP.2,1.91994259853438e-06,-0.795157580627103,0.258,0.364,0.023482817922674,Positive,PIP
ABRACL.1,2.08261256655829e-06,0.55775891232756,0.315,0.465,0.0254724343015745,Positive,ABRACL
CCDC12,4.80746124770742e-06,-0.46933484959262,0.173,0.273,0.0588000585207095,Positive,CCDC12
COPRS,4.83442200092531e-06,-0.41274349886228,0.196,0.303,0.0591298154933174,Positive,COPRS
CAND1,5.81231067113206e-06,-0.540570492167911,0.219,0.327,0.0710903718186162,Positive,CAND1
TYMP,7.49481112902335e-06,-0.438632837519521,0.386,0.506,0.0916690349190846,Positive,TYMP
CAPG,3.4766282615661e-05,-0.489622998385179,0.239,0.341,0.425226402672149,Positive,CAPG
SLC40A1,3.61800363464745e-05,-0.430772966562999,0.2,0.303,0.44251802455373,Positive,SLC40A1
CLDN4,0.00426700813114182,0.691738614138179,0.299,0.441,1,Positive,CLDN4
