"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
NEDD8,1.00996725380378e-94,-0.835878166954693,0.402,0.78,1.33194481431643e-90
GTF3C6,1.28582064815867e-94,-0.993542338947066,0.23,0.574,1.69574027079166e-90
ATP5F1B,1.29456096502893e-94,-0.872077601144265,0.352,0.72,1.70726700068015e-90
CLTB,3.62785595945946e-94,-1.08918710132162,0.242,0.58,4.78441643933513e-90
TAP1,3.9586883496986e-93,-1.11735576734309,0.214,0.548,5.22071819558251e-89
GTF3A,9.74728631481244e-93,-0.828871019661992,0.272,0.632,1.28547211919746e-88
TIMM8B,1.63558563019573e-92,-1.07394192729166,0.237,0.568,2.15701032910213e-88
MCTS1,3.16705147709956e-92,-1.02964712501258,0.196,0.523,4.17670748799889e-88
CLTA,3.17403461536126e-92,-0.916315914132366,0.424,0.769,4.18591685073843e-88
EIF6,5.62262344285472e-92,-1.01518080277291,0.206,0.532,7.4151157964368e-88
SELENOS,9.67769928888266e-91,-0.872851457024503,0.348,0.705,1.27629498221785e-86
UBE2D2,1.15653380122449e-90,-0.823401833260052,0.313,0.678,1.52523677705486e-86
GNG5,2.88360864188301e-90,-0.78441960120872,0.474,0.847,3.80290307691531e-86
HNRNPD,3.16997883343934e-90,-0.815125341111144,0.359,0.726,4.18056808553981e-86
NDUFA11,5.16142345629498e-90,-0.793937273467814,0.323,0.698,6.80688525416182e-86
HNRNPF,5.67800332182685e-90,-0.84461834281353,0.349,0.713,7.48815078082525e-86
ANAPC16,5.19407691035623e-89,-0.802974122152364,0.338,0.698,6.8499486293778e-85
PDIA6,1.12370282791144e-88,-0.847731157167606,0.388,0.741,1.48193928944961e-84
DDOST,2.1590026089518e-88,-0.863865159174567,0.195,0.517,2.84729264068563e-84
UFC1,6.55047346269859e-88,-0.750715037363158,0.278,0.644,8.6387644026069e-84
NPM1,1.47620958265801e-87,-0.84422373610392,0.609,0.887,1.94682519760938e-83
UBE2I,4.03986477931359e-87,-0.81135676649842,0.277,0.626,5.32777367095876e-83
RBBP4,5.43106038689773e-87,-0.71840286929947,0.224,0.564,7.16248243824073e-83
ERLEC1,1.06172513020388e-86,-0.998884399613546,0.186,0.5,1.40020310171288e-82
NDUFB1,3.38469577595773e-86,-0.743272678112253,0.365,0.738,4.46373678933306e-82
NDUFA2,1.4448082402786e-85,-0.703495740625636,0.276,0.639,1.90541310727941e-81
PKM,4.91031104609468e-85,-1.00767906279852,0.482,0.793,6.47571820758966e-81
DRAP1,1.16605444984503e-84,-0.85285811498771,0.236,0.575,1.53779260845562e-80
LSM7,1.66553410766834e-84,-0.778798808376037,0.345,0.698,2.19650638119301e-80
YIF1A,1.70997025696642e-84,-0.872241930566356,0.186,0.503,2.25510877488731e-80
EIF3H,1.75335052937332e-84,-1.00042199902621,0.35,0.678,2.31231867813754e-80
TIMM13,2.50015709961576e-84,-0.929459725539211,0.229,0.554,3.29720718297326e-80
NDUFS7,2.72501201959723e-84,-0.77904833035934,0.202,0.527,3.59374585144482e-80
TMCO1,3.69875718279029e-84,-0.871596576706392,0.309,0.653,4.87792097266384e-80
ABRACL,4.85263014452172e-84,-0.925345483368617,0.194,0.509,6.39964863459524e-80
TMA7,1.88803131296469e-83,-0.721745164556636,0.623,0.916,2.48993569553783e-79
RAB11A,3.49809476939266e-83,-1.01713744507442,0.274,0.595,4.61328738187505e-79
MYDGF,4.12424214497299e-83,-1.20569978072848,0.238,0.548,5.43905054079038e-79
CCT2,6.12220270734944e-83,-1.03006105612463,0.197,0.5,8.07396093045245e-79
