"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
LMNA,3.27770502987651e-134,0.895127502462407,0.633,0.265,4.32263739340114e-130
LAMTOR1,4.91719523205147e-134,1.04167589375807,0.5,0.15,6.48479707202948e-130
ATP5F1B,1.52276382634571e-132,1.22860607089351,0.557,0.214,2.00822093418472e-128
YBX3,6.33722031333176e-132,0.866914500433273,0.568,0.205,8.35752614922193e-128
ATP5F1A,1.90761482615179e-131,1.06856678340944,0.558,0.21,2.51576243272898e-127
CD99,4.16782559215168e-131,1.01271099648965,0.549,0.185,5.49652839092963e-127
CUTA,8.25563890794537e-131,1.12249471789535,0.607,0.274,1.08875365917983e-126
HNRNPF,1.43383979018563e-130,0.847771167559323,0.565,0.197,1.89094791529682e-126
PSMB3,9.7308012696276e-130,1.04622157338768,0.576,0.228,1.28329807143849e-125
PDIA3,4.42906909203495e-129,1.24261572442767,0.551,0.225,5.84105631857569e-125
EIF3L,3.27105799658851e-128,1.1220661124248,0.562,0.211,4.31387128590092e-124
GHITM,5.46514254943932e-128,1.13748992078442,0.518,0.182,7.20742999420058e-124
KHDRBS1,6.06764990058838e-127,0.890357470260197,0.5,0.148,8.00201668889595e-123
SNRPB,1.63924556674149e-126,0.845316661013538,0.558,0.195,2.16183705341867e-122
PSMB1,2.3718849266274e-126,0.991568884765245,0.65,0.316,3.12804184123622e-122
SERBP1,7.23279697242611e-126,0.864215016375196,0.684,0.33,9.53861264723556e-122
LAMTOR4,8.43436175330326e-126,0.826261200762622,0.571,0.21,1.11232362802563e-121
SIVA1,8.57637837749862e-126,1.0349805774047,0.51,0.169,1.13105278042452e-121
HMGN3,1.11774644795331e-125,1.04503194931439,0.528,0.19,1.47408401556083e-121
SAP18,1.23750300893255e-125,0.826195665197576,0.688,0.33,1.63201896818025e-121
SELENOW,1.21676226864955e-124,1.00179763055502,0.514,0.169,1.60466607989503e-120
ATP5MC1,1.28842331192301e-124,1.07660150276115,0.56,0.23,1.69917266376406e-120
SRSF9,9.26311609725806e-124,1.07913489178043,0.543,0.214,1.22161975090639e-119
NOP10,7.3061422826479e-123,1.12305108897868,0.521,0.191,9.63534044235604e-119
