"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TPPP3,1.68105617009179e-77,-3.76295576809662,0.111,0.583,1.94851220675339e-73
SCGB3A1,6.12023486809316e-75,-2.20337352575671,0.283,0.848,7.09396423560678e-71
CRTAC1,1.17316563287497e-73,-3.70038120813149,0.125,0.583,1.35981628506538e-69
NUPR1,4.75161737906679e-73,-2.03468404277443,0.415,0.857,5.50759970407632e-69
ABCA3,6.84552802099382e-73,-2.76645162455744,0.299,0.761,7.93465152913394e-69
IFI6,1.89931499548839e-72,3.15816588224729,0.833,0.143,2.20149601127059e-68
MDK,2.17540774430828e-72,6.08965561141191,0.738,0.026,2.52151511642772e-68
HLA-DRA,2.63108908685249e-71,-1.23862161680724,0.723,0.983,3.04969536057072e-67
CXCL17,4.31899123236668e-68,-1.51106537967785,0.514,0.93,5.00614273743622e-64
CYBA,5.25497460725303e-68,2.62283637107014,0.907,0.283,6.09104106726698e-64
SCGB1A1,2.2552656442312e-66,-1.54489158750937,0.081,0.526,2.61407840822838e-62
MANF,3.66137319988715e-65,2.19319895274417,0.895,0.265,4.2438976759892e-61
AQP1,8.69446876210131e-63,-2.83172025939818,0.158,0.604,1.00777587421516e-58
MARCKSL1,8.29756643780027e-61,3.71901821158902,0.705,0.035,9.6177092580543e-57
NRGN,3.90258460592113e-60,-3.62270493618124,0.122,0.526,4.52348581672318e-56
ITM2C,2.64595325053904e-59,4.20247353448277,0.701,0.065,3.0669244126998e-55
HLA-DPB1,2.7502450590086e-59,-1.4101906172556,0.52,0.926,3.18780904789686e-55
ISG15,2.40518611782136e-58,3.26856794351317,0.741,0.096,2.78785122916674e-54
CAT,1.65026801211982e-57,-2.56954261906371,0.402,0.735,1.91282565284809e-53
LY6E,4.44978987901732e-56,1.58527946354975,0.886,0.465,5.15775144876897e-52
RAMP1,6.74542442375607e-56,5.07803090204115,0.639,0.022,7.81862144957566e-52
IFI27,1.65754326291145e-55,2.74927718375719,0.744,0.187,1.92125839604066e-51
IGFBP2,6.12360611678715e-54,4.41060800606205,0.646,0.048,7.09787184996798e-50
HMGB3,9.59902143483071e-53,3.06045934304816,0.7,0.104,1.11262257451123e-48
CRIP2,1.47445352722599e-51,3.70614349349795,0.646,0.048,1.70903908340764e-47
PPP1R14B,1.73218125466985e-51,2.92031496370713,0.691,0.1,2.00777129228783e-47
CRIP1,2.2801565271931e-51,2.99206208356585,0.692,0.091,2.64292943066953e-47
FKBP11,3.57530999712609e-51,3.31217924239874,0.724,0.109,4.14414181766885e-47
HLA-DPA1,6.07059781042702e-47,-1.15995235027282,0.585,0.913,7.03642992206596e-43
CTSZ,1.27330441597356e-46,2.00417009909795,0.764,0.252,1.47588714855496e-42
TYMP,5.06162389608906e-45,2.3232052140599,0.703,0.122,5.86692825795682e-41
CRELD2,5.38217820988875e-45,1.96576510642487,0.787,0.222,6.23848276308205e-41
CLPTM1L,9.8453905581205e-43,1.81761296293865,0.761,0.222,1.14117921959175e-38
NQO1,2.52961793440433e-42,3.02704597239275,0.621,0.104,2.93208014776806e-38
NME1,5.08438370203749e-42,1.70597128027671,0.783,0.235,5.89330914903165e-38
PDIA4,7.02895220991561e-42,1.470319244,0.856,0.326,8.14725850651319e-38
MALL,9.72686706574595e-42,-1.41005021098074,0.55,0.804,1.12744116159061e-37
PYCR1,1.38328120618952e-40,2.64572977811354,0.612,0.078,1.60336124609428e-36
CMBL,3.91284644862569e-40,3.03694584480848,0.594,0.096,4.53538031860204e-36
PLPP2,6.74080353627605e-40,3.71435695121041,0.531,0.022,7.81326537889757e-36
DRAM1,7.79055658130275e-40,-1.69305323586563,0.46,0.748,9.03003413338801e-36
CSF3R,7.89703832952109e-40,-2.21152897639556,0.276,0.617,9.15345712774789e-36
CHCHD10,1.19261822392533e-39,1.29778924715399,0.896,0.391,1.38236378335185e-35
SDHA,1.24274609627522e-39,2.15897814085476,0.696,0.178,1.44046700019261e-35
HSP90B1,1.93881615740435e-39,1.08937195468342,0.971,0.683,2.24728180804738e-35
SOX4,1.68136367615595e-38,1.83319532875895,0.68,0.139,1.94886863703236e-34
