gene,beta,se,pval,HR,HR_low,HR_up,FDR,sig,direction,abs_logHR
FLAD1,0.435689742823633,0.144277794277863,0.00240732898944027,1.54602905372289,1.16521458832061,2.05130098688536,0.0340136148147748,TRUE,risk,0.435689742823633
ABCC10,0.881586481652228,0.266867457295679,0.00241088742438976,2.41472759019762,1.43121862309639,4.07408710365061,0.034021629733262,TRUE,risk,0.881586481652228
ABTB1,1.63365093797305,0.592254900190264,0.00241920728900157,5.12254270565184,1.60453072973019,16.3539677271493,0.034096733215742,TRUE,risk,1.63365093797305
DIS3L,-0.758245788518148,0.249012988497993,0.00242382081776131,0.468487532811897,0.287563594203918,0.763241845713403,0.0341194776995262,TRUE,protective,0.758245788518148
SLC38A9,-0.523709784168412,0.171382029655387,0.00243930827403955,0.592319091043362,0.42332352307997,0.828779612958472,0.0342950461173373,TRUE,protective,0.523709784168412
TSPYL5,0.297060038572285,0.100713293482618,0.0024440141337312,1.34589610270287,1.10479741502889,1.63960948372005,0.0343054353727349,TRUE,risk,0.297060038572285
S100A6,0.393054246726301,0.13192644246192,0.00244607948718903,1.4814987536069,1.14393997194052,1.91866584853711,0.0343054353727349,TRUE,risk,0.393054246726301
TMEM59,-0.508994207598008,0.163917814981121,0.00244939658654481,0.601099856540898,0.43593020663977,0.828850655518039,0.0343096512011832,TRUE,protective,0.508994207598008
PRPSAP1,0.928845536693915,0.314532832028595,0.00245592618371678,2.53158486810217,1.366648217988,4.68951838523535,0.0343588000167216,TRUE,risk,0.928845536693915
ANAPC13,-0.608439368995815,0.20110614494073,0.0024686479274577,0.54419950131558,0.366921476951752,0.807129361007854,0.0344943507701522,TRUE,protective,0.608439368995815
CDIP1,0.897418060885055,0.30095604576646,0.00248259983706068,2.45326075698656,1.36008093795972,4.42509572319919,0.0346467368671511,TRUE,risk,0.897418060885055
ITGB5,-0.520605845596671,0.175075103008462,0.00249926264852983,0.594160469401098,0.421576911396983,0.837395630204477,0.0347983335757752,TRUE,protective,0.520605845596671
TRAPPC9,1.04002144888746,0.360823463169829,0.00249958137255217,2.82927769855969,1.39487870416643,5.73871568306067,0.0347983335757752,TRUE,risk,1.04002144888746
GMPS,0.595515311177941,0.1987154083222,0.00250389807369538,1.81396546083461,1.22879388975209,2.67780522066622,0.0348158150247081,TRUE,risk,0.595515311177941
CHMP5,-0.745625240512919,0.24715451927881,0.00251734176620125,0.474437569596301,0.292278519243046,0.770125043836248,0.0349600064087582,TRUE,protective,0.745625240512919
LONRF2,-0.262436972606285,0.0891648558888253,0.00252081750699703,0.769174841926445,0.645842191821278,0.916059596205959,0.0349655833226636,TRUE,protective,0.262436972606285
C12orf45,0.774786477282524,0.252988738631951,0.00252445807049227,2.17012870593116,1.32171290353232,3.5631479330498,0.0349734300776847,TRUE,risk,0.774786477282524
SPIDR,-0.6517494790989,0.218946626995195,0.00253212877677373,0.521133267026999,0.339295161339114,0.80042368105214,0.0350158082795689,TRUE,protective,0.6517494790989
RPRD1A,2.68138914148539,0.971661345333706,0.00253367418798006,14.6053681330947,2.17479173216923,98.0860719432872,0.0350158082795689,TRUE,risk,2.68138914148539
ARID4A,-0.792581535905221,0.262740139013406,0.00254235544795978,0.452674689632641,0.270481328658097,0.757591570740288,0.0350537197042277,TRUE,protective,0.792581535905221
CREB1,1.16409594996663,0.399788909751553,0.00254446871806341,3.20302587822932,1.46303008663459,7.01241544540371,0.0350537197042277,TRUE,risk,1.16409594996663
PSMG4,0.568269512215841,0.185199956393793,0.00254566313308353,1.76520973299116,1.22786587037948,2.53770829258712,0.0350537197042277,TRUE,risk,0.568269512215841
MEAF6,-0.492220797306411,0.162100558491098,0.00255771349033071,0.611267384739179,0.44488569634844,0.839873744453293,0.0351770655852739,TRUE,protective,0.492220797306411
BMI1,-0.556303575602242,0.181340435934024,0.00256130948104598,0.573324402154121,0.401828125605509,0.818013596261002,0.0351793406649054,TRUE,protective,0.556303575602242
PFDN2,0.537928409161791,0.178964523967453,0.00256406483305843,1.7124556776615,1.20581771949674,2.4319633063437,0.0351793406649054,TRUE,risk,0.537928409161791
QRICH1,-0.703405743877875,0.23199930980531,0.00256946907607816,0.494896938135636,0.314074710107456,0.779823944730318,0.0352110135798952,TRUE,protective,0.703405743877875
SP6,0.558537402695842,0.185877528310231,0.00257989639833153,1.74811384301545,1.21436031350826,2.51647058467663,0.0353089828456305,TRUE,risk,0.558537402695842
CCNB1IP1,0.522895771664476,0.173914809535777,0.00258282694984742,1.68690547683397,1.19964147938425,2.37208377392307,0.0353089828456305,TRUE,risk,0.522895771664476
ELL2,9.27404456196465,3.66890266330806,0.0025897697735505,10657.7708459557,8.02848097948838,14148140.8120796,0.0353613942429332,TRUE,risk,9.27404456196465
CCNB2,0.51709525358496,0.171992309928653,0.00260972598769519,1.67714887514528,1.19720578144647,2.3494944586741,0.0355596992870321,TRUE,risk,0.51709525358496
CDH3,0.265093944983693,0.0887456606490921,0.00261127574000281,1.30355343233213,1.09543599186865,1.55121026108172,0.0355596992870321,TRUE,risk,0.265093944983693
VWA8,-0.459197848304779,0.154885380751476,0.0026136722880217,0.631790233906543,0.466371293668776,0.855882223195266,0.0355596992870321,TRUE,protective,0.459197848304779
RASA1,-0.383680751065679,0.126305772003892,0.00262247790731934,0.681348912375918,0.531931762314576,0.872736642714907,0.0356368742148747,TRUE,protective,0.383680751065679
VEGFA,0.56739294406628,0.188648898817915,0.00263040107514487,1.76366308433243,1.21852498961985,2.55268254778049,0.0357018876237443,TRUE,risk,0.56739294406628
GPR27,1.07031708769278,0.36429839652507,0.00265667143402387,2.91630407751457,1.42802479970051,5.95565950557142,0.0359957556993858,TRUE,risk,1.07031708769278
GIT1,0.738609768024507,0.246323343684599,0.0026608669459151,2.09302370243964,1.29151508590451,3.39194506265182,0.0359957556993858,TRUE,risk,0.738609768024507
ZNF627,4.04608445799932,1.52727591046922,0.00266506327847913,57.1731543116145,2.86515850567611,1140.8686700802,0.0359957556993858,TRUE,risk,4.04608445799932
HYPK,0.708925664355811,0.232270559339182,0.00266562260219783,2.03180724273076,1.28875336583532,3.20328216480535,0.0359957556993858,TRUE,risk,0.708925664355811
RB1,-0.649214965048249,0.218049638684142,0.0026705990666057,0.522455761847443,0.340754754019166,0.801045384893557,0.0359957556993858,TRUE,protective,0.649214965048249
NHLRC2,-0.526470036680718,0.175632040643992,0.0026714101855215,0.590686395147321,0.418654686389622,0.833408603212012,0.0359957556993858,TRUE,protective,0.526470036680718
CENPW,0.35666058891025,0.119552448197461,0.00267420551837357,1.42855092153507,1.13013578638017,1.80576330739447,0.0359957556993858,TRUE,risk,0.35666058891025
LZTR1,0.769225545429585,0.249313132528237,0.00270500138207059,2.15809426046365,1.32388660181953,3.51795299585714,0.0362965172196348,TRUE,risk,0.769225545429586
PTPN14,0.683518882398664,0.247030502631474,0.00270717115270745,1.98083581099006,1.22059579639842,3.21458628784258,0.0362965172196348,TRUE,risk,0.683518882398664
HILPDA,0.392095864673287,0.131923673207237,0.00270881144410372,1.48007959194804,1.14285036866303,1.91681751047059,0.0362965172196348,TRUE,risk,0.392095864673287
ARSG,-0.460387515283912,0.158181424010199,0.00271207372638441,0.631039060839018,0.462817205982935,0.860405125731805,0.0362965172196348,TRUE,protective,0.460387515283912
PLRG1,-0.769770563067166,0.258517231001693,0.00271367185812645,0.463119312797222,0.279022086885352,0.768682867653768,0.0362965172196348,TRUE,protective,0.769770563067166
GLIPR2,0.362979448164294,0.12184417061947,0.00271569686600222,1.43760631348884,1.13220252608788,1.82539065667351,0.0362965172196348,TRUE,risk,0.362979448164294
GRAMD1C,-0.499514264067104,0.169247844556769,0.00272574162306798,0.606825345012284,0.435508903144326,0.845532655453535,0.0363692924491853,TRUE,protective,0.499514264067104
OGFOD1,0.991506140489097,0.329707645739394,0.00272753705461184,2.69529090356455,1.41238413850909,5.14349662869074,0.0363692924491853,TRUE,risk,0.991506140489097
PSMC2,-0.530398883132076,0.172451085958001,0.00274296492297539,0.588370231904076,0.419621144533501,0.824981139059876,0.0365321815385504,TRUE,protective,0.530398883132076
GID4,0.554802214501153,0.19241219415171,0.00275662748672261,1.74159648817678,1.19443624667349,2.53940579589496,0.0366253088704117,TRUE,risk,0.554802214501153
UNC13D,0.629711333248882,0.215219369124052,0.00275843829553322,1.87706865374027,1.23106711910531,2.86205900244898,0.0366253088704117,TRUE,risk,0.629711333248882
LSR,0.514708292261836,0.17115757095805,0.00275961752259037,1.67315035969654,1.19630716943463,2.34006131341307,0.0366253088704117,TRUE,risk,0.514708292261836
VAV3,-0.272810811165499,0.0923790475792907,0.0027663499580032,0.761236791507906,0.635162921046157,0.91233514039328,0.0366718699560938,TRUE,protective,0.272810811165499
PIK3CB,-0.549122561713596,0.184268903248293,0.00277433177449251,0.577456270394658,0.402407665035024,0.828651572004936,0.0367348656613246,TRUE,protective,0.549122561713596
SPNS2,0.564204254619825,0.19329567783926,0.00278528635531986,1.75804826717992,1.20363329237479,2.56783667360698,0.0368370314016373,TRUE,risk,0.564204254619825
